key,0
20,"工程兵仍然在評估暮衛塔的損傷情況，但是損害已經遠超估算的範圍，
任何人都能一眼看出這座城塞已經無法再堅持下去了。
動搖的士兵開始提議放棄這裡，撤回到皇都之中。
然而尤艾爾默里克指揮官是一位勇敢而忠誠的人，他拒絕下令撤退。
“我們是守衛皇都的堅盾，我們要堅守到最後一刻！”
他的決心鼓舞了士兵的情緒，所有人都聽從了他的命令。"
21,"我們清理瓦礫並救出了一部分倖存者，他們都已經奄奄一息了。
庫爾札斯的氣候變得猶如凜冬一般寒冷，可皇都的補給遲遲未到。
尤艾爾默里克指揮官仍然不肯鬆口，我們仍然在堅守自己的使命。
我從管家那裡得知指揮官經常會在禮拜堂中向戰爭女神祈禱。
可有一次我偶然遇到指揮官祈禱，他死盯著女神像頭上的寶石，
嘴裡輕聲說著一些我甚至不敢寫下來的話……"
22,"暮衛塔已經完全被冰雪封鎖住了，儲備的食物已經消耗一空。
指揮官最為信任的幾名騎士因為無法忍受寒冷與飢餓而舉起了反旗。
為了重整軍心，他親手將反叛的騎士就地正法。
後來尤艾爾默里克指揮官在召喚我到禮拜堂中去見他。
我對他說，如果再沒有食物補充，我們絕對無法堅持超過兩周了。
他微笑著對我說，女神已經回應他了，我們很快會有食物補給。"
23,"女神啊，請原諒我所犯下的罪行吧……
我在恐懼的支配下度過了太長的時間，懦弱令我無法講述出真相。
可是我所做的一切都是為了生存下去。
如今我已經無法活著回家去見我的孩子們了吧。
活著……多麼詭異的詞語，到底怎樣才算是活著呢？
現在在暮衛塔裡遊蕩的那些傢夥……他們應該已經死了才對啊！"
24,"第一展示品　日常生活科技
本展示品會為您介紹魔科學產品在亞拉戈人日常生活中起到的重要作用。"
25,"第二展示品　軍事科技
現如今，無論是帝國正規軍的裝備，還是皇家親衛隊的儀式裝備，魔科學技術已經遍及軍事領域的各個角落。"
26,"第三展示品　機械兵器“魅影射線”
這款多手型戰鬥指揮兵器用於指揮及監視失控風險比較高的合成生物。"
27,"第四展示品　合成生物“魔鏡騎士”
這種第二代合成獸融合了熊的強韌肉體與梟的夜視能力，不過智慧方面仍需進一步優化調整。"
28,"第五展示品　合成生物“沙布提”
應用了複製技術的第四代合成獸，再生能力與智慧都很出眾，性能十分優秀。"
29,"第六展示品　人工妖異“納迦”
研究妖異時的試驗品，人工合成的小型妖異，這一領域今後可能會有很高的發展性。"
30,"第七展示品　合成生物“改造鳥人”
亞拉戈帝國空降師團使用的高智慧合成獸，不過很難適應環境變化，並且容易產生基因異常問題。"
31,"第六星曆1522年，加雷馬進入帝國時期。
這一年開始社會階級發生了相當大的變動。
從這個時期內人們的名字格式變化就能看出其影響之深。
皇室：佐斯——皇帝；
耶——皇族；維爾——貴族
軍人：範——軍團長；
托爾——幕僚長或幕僚；薩斯——軍政官或陣營官；
雷姆——首席千夫長或千夫長；庫奧——第一百夫長或百夫長；
皮爾——副官、傳令官或十夫長；恩——兵長或軍團兵；
技術者：南——首席機工師或機工師；
瑪爾——軍醫長或魔導技師長；魯克斯——軍醫或魔導技師；
其爾——醫療兵長或技術兵長；簡——醫療兵或技術兵；"
32,"公職：伊爾——獨裁官或首席元老；
赫特——執政官、裁判官、保民官、市政官或財務官；
苟——監察官；達斯——執法吏；菲、艾爾——不明。
即使是在平民百姓中，這套格式也有所應用。
比如人數最多的二級市民所使用的是“巴斯”，
而上級市民則會用“申”這個字。
最低級的非市民則被強制使用“安”作為階級名。
“安”級的人都是加雷馬帝國軍事侵佔的土地上的居民，
他們的祖國被吸納進帝國成為屬州，自身也淪落為侍奉帝國人的奴隸。
階級名為“安”的非市民也有獲得市民權成為“巴斯”或“申”的機會，
不過條件非常苛刻，只有對帝國做出“特別的貢獻”，
或者服20年以上苛刻的兵役才行。"
33,"第一章　六行相生
落雷生火，燃火生土，覆土生冰，
融冰生水，浮水生風，陰風生雷。
第二章　無盡相剋
積土吸盡落雷，湧水蝕盡積土，落雷激盡湧水。

第三章　無止相衝
燃火熄於高風，寒冰融於燃火，高風止於寒冰。

第四章　盡歸兩極
六屬相生相剋，皆於靈極之上，皆於星極之下，如是而已。"
34,"發現抵達西方新大陸的安全航線有著重大的歷史意義，
我想白銀之沙的梅爾維布·布魯菲斯維因所取得的成就，
是不會有人質疑的吧。
從此，前往新大陸再也不是一個聽天由命的旅程了。
即使成功登上新大陸，也絕對不可疏忽大意。
生活在新大陸上的諸多原住民，皆是好戰之輩。
其中名為輝鱗的種族尤其野蠻凶狠，此外魔物與野獸也是極大的威脅。
不過我相信傳說中新大陸上的黃金鄉一定是真實存在的，
我一定會親自找到它。"
35,"人們常說，美麗的玫瑰都是帶刺的。
是的，上級的妖異也都是妖艷而美麗的！
作為追求美麗的人，我從未見過任何人或物能如此令我著迷。
費了一番手腳之後，我終於獲得了滿足條件的容器。
接下來只需要進行儀式的準備了……
美麗的妖異啊，我馬上就將你從虛無界召喚過來。
為了不讓附身的妖異失控，我將容器用鐵鍊綁在了床上。
接下來就是見證奇蹟的時刻了，我親愛的魅魔，
一起來迎接我們的蜜月時間吧！"
36,"我失敗了……
觸鬚……好多觸鬚……床上那個妖異的臉上全是觸鬚……
到底是哪裡出了問題……天啊，我該怎麼辦……
我的夢想……"
37,"這是一座喪失了行動能力的守護者雕像。"
38,"胸口及兩手的紅寶石，
似乎是石像變為守護者所需的魔力來源。"
39,"現在魔力已經消失，石像無法動彈。
應該不會再構成威脅了……"
40,"本來就有不好的預感……
這個工作需要相當強的腕力。
所以進度一直很緩慢……
最終跟預想的一樣，沒能發掘出什麼……
可以說這次的工作算是失敗了……
但下次一定要成功！以上為這次工作的結果報告。"
41,"人的夢想真的很脆弱……感覺好悲涼啊……"
42,"很久很久以前，在某個地方住著一位貧窮但心地善良的少年。
他最喜歡在森林裡和寵物陸行鳥一起玩耍。
不過有一天，一群強盜突然闖入家門把他綁走了！
強盜們帶著少年前往大山深處，
沒想到途中卻突然出現了龍族，少年不小心跌到懸崖下面去了。
更不幸的是，懸崖底下到處都是可怕的魔物。
少年感到十分害怕，這樣下去就要被魔物吃掉了！
於是他慌慌張張地四處逃跑。
為了躲避魔物，他藏到了一個洞窟裡。
在洞窟深處，少年遇到了一個受欺負的小龍。
少年與小龍在崖底互相幫助，漸漸地，他們成為了朋友。
終於有一天，少年乘著長大的龍族，飛向天空，回到了自己的家。"
43,"神啊！為什麼我會作為魯加族而生，
又為什麼偏偏會喜歡上了她呢……

短短的四肢，大大的腦袋，亮晶晶的眼睛……
她的一切都讓我癡狂。
究竟怎樣才能跨越種族的界限呢？
我好想你啊，親愛的人兒。
我每天都在掰著手指頭數你還有幾天來利姆薩·羅敏薩採購，
只是等待已經快讓我瘋了！
親愛的人兒，布雷福洛克斯！
快到我的身邊來吧……"
44,"在新大陸，版圖最大的國家是由輝鱗人建立的“輝鱗蠻國”。
但是要注意，輝鱗人並不是單一的種族。
而是由多個種族所組成的集合體。
其中“霍比格族”的特徵是茶褐色的鱗片和大大的雞冠，
擁有藍色鱗片和巨大眼睛的則是“布涅瓦族”，
另外還有鱗片上帶有斑點花紋的“朵普羅族”……
據說輝鱗人很少與外族人結婚，不過偶爾也會有例外發生，
同時這種例外的結合還經常會帶來雙頭個體的誕生。
輝鱗人們認為他們是受到祝福的人，從小就會作為領主培養。
現在，權力最大的“蠻王”就是一位雙頭輝鱗人，
所有種族都以他為中心，緊密團結在一起。"
45,"我們大家都很喜歡吃山羊肉。
那是因為我們知道山羊肉很美味。
那麼，我們人類又是如何得知山羊肉的味道呢？
自不必說，那是因為有第一個吃山羊的人。
那麼，我要向正在讀這篇文章的你問一個問題。
礦爬蟲好吃嗎？
為什麼是礦爬蟲？為什麼不能是礦爬蟲呢？！
為了名留艾奧傑亞美食史，我決定親口嚐一嚐。
千里之行從吃開始！
——就這樣，我的哥哥去往了另一個世界。
正如大家所知，礦爬蟲的觸手是有毒的。
在嘗試未知食材之前，先去圖書館好好調查一下吧。"
46,"第284次無限城白魔道士大會會議記錄
議題“繼大療傷後的高級治療魔法的名稱”

關於這次新開發出來的高級治療魔法的名稱，
各個派別分別提出了多種備選提案。
例如“診療”“護療”“聖療”“醫療”等等。
不過還有更為激進的人認為，
現有的名字格式如果再繼續發展下去只會遇到詞窮的窘境，
應該改變整體的規則，採用層層遞進的命名格式。
不過這種思路的提案也並沒有達成共識，
有人提議只需要在“療傷”前面加上初中高超四個級別便可以，
也有人說可以用更簡單的“療傷1”“療傷2”這種數位形式。
在各派進行了激烈的辯論後，大會開始了全體投票。
結果顯示，層級遞進的命名格式並沒有獲得廣泛贊同，
最終傳統格式的“聖療”僅憑幾票之差取得了勝利成為正式名字。"
47,"在庫爾札斯的一個貧窮村莊裡，住著一位心地善良的放羊少年。
然而有一天，被奴隸商人僱用的強盜突然闖進他的家，
二話不說就把他抓走了。
強盜們在運送少年給奴隸商人的路上，
遭遇了龍族的襲擊，四散奔逃……
但這絕不是偶然。
因為這條龍是少年的朋友，
察覺到了少年的危險，便前來救助……
但是，在慌亂之中少年不小心摔下了山崖。
為了拯救身受重傷的少年，
龍族將自己的血分給少年，讓他飲下。
最終，少年成為了龍族的眷屬，不知飛向了何方。"
48,"我接過遞過來的外形簡陋的木質勺子，
將只用豆子做的湯放入口中。
雖然味道很淡，但還是能感受到些微豆子的清香。
這個味道來自用於浸泡乾燥莢狀豆子的水。
而且只是加水去浸泡少量的豆子，然後喝泡出來湯而已。
或許是經過多次的加水，總之味道已經變得很淡了。
對於這個國家的貧窮村落來說就連岩鹽都是貴重品吧。
嘴裡幾乎感覺不到任何鹹味。
聽說這個湯從做出來已經過了1個月。
半數的村民已經被餓死，活下來的人們距離被餓死也只差一步。
即使是獅子戰爭早已結束的今天，
戰火所留下的爪印卻仍未消失。"
49,"目標是我族傳說中的奇幻浮游大陸……
失落的樂園“阿亞特蘭”。"
50,"但是在超高空飛行時，被空賊襲擊並中彈。
在經過漂流之後，到達了類似古代遺跡的地方。
如果這裡能有修復氣球的材料就好了……"
51,"跳下去吧！"
52,"手持神之劍的後世探求者啊，
此塔與天同高，率領……的守護者將會吞噬你們的靈魂。"
53,"所謂“倍數”，就是一個整數乘上另一個整數的積。
3的倍數……3……6……9……12……
4的倍數……4……8……12……
就是因為有連這麼單純的數學計算都會出錯的傢夥設計守護者，
守護者才會馬上就失去控制的！"
54,"所謂“質數”，就是除了1和自身以外無法被其它自然數整除的數。
2……3……5……7……還有很多。
是誰說過質數是孤獨的？
11……13……17……19……23……29……31……
怎麼可能呢，它們根本無窮無盡！"
55,"我們發現並回收了一對優雷卡製武器。
它們分別是黑焰魔槍與白焰妖槍。
兩槍有著相互共鳴、增強力量的特性。"
56,"兩槍相互吸引，只要有一方進入戰鬥，
另一方就會察覺到危機，空間移動過來助陣。"
57,"但它們的空間移動也並非萬能。
只要讓兩槍在不同的地方分別陷入戰鬥，
就可以阻止它們傳送會合。"
58,"不過這對長槍實為一體，
只要有一方存在，另一方就不會徹底消亡。
因此想消滅它們時，需要兩槍同時被擊破才行。"
59,"為了反抗滅亡的命運，
唯有重新啟動被封印的水晶塔這一條路了。
但是那扇門不是輕易就能打開的。
我們手上的線索，
只有聖寇伊納克財團留下的以諾亞報告為主、
初代希德參與的寥寥幾條記錄而已。
不過在經歷了長年苦戰後，大門終於打開了。
然後我們便遇到了那個人，
那位與塔一起沉眠的傳說中的人物……"
60,"曾經，通往被稱作暗之世界的第十三世界的門被打開了。
始皇寶座的解析為我們帶來了大量與此相關的知識。
話雖如此，僅憑這些距離目的達成依然很遙遠。
因為僅過渡到與第八靈災密切相關的第一世界，
是無法改變歷史的。
在此基礎上，還必須讓時間逆行。
在經歷了世世代代對“資料記錄”的研究之後，
我們終於成功解析了那個蠻神所擁有的光陰之力……
現在，是該把這些知識變成現實的時候了！"
61,"前往“異界”，控制“時間”……
即使解決了這技術上的兩大難題，
想要潛入“時空狹縫”依然困難重重。
在所有時間和空間都發生混亂的時空狹縫之中，
一切現象都是不確定的，處於真正意義上的混沌狀態。
如果無法正確跨越這個狹縫的話，目的就無法達成。
作為過去曾經完全掌握過時空狹縫的唯一憑證，
歐米茄相關的資料記錄，或許會成為解決問題的關鍵。
接下來，計畫將進入最終階段！"
62,"初代米特隆在水生生物方面堪稱天才，
他創造出了史無前例的新品種水生生物，
人們設立這座米特隆院，便是為了紀念他的豐功偉業。
在這裡，至今依然有很多創造魔道士
在不斷創造著獨創且有益的水生生物。

物種的多樣性，會使得星球更加豐富多樣。
而讓生命之源——海洋充滿更多的生命，
也正是米特隆院一直以來貫徹的理念。"
63,"你知道在初代哈爾馬魯特嗎？
他可是在創造植物領域做出巨大貢獻的一名景觀設計師。

他因為設計出了諸多美麗的迷宮庭園而為人熟知。
為了驅趕侵蝕庭園樹木的害蟲，他甚至用上了創造魔法。
據說世上第一種食蟲植物便是由此而來。
之後，他的學生不斷推動著植物創造術的發展，
創造出了各式各樣的可移動性植物。
如果你也想學植物創造的話，本院將是你的不二之選。"
64,"海對面的大陸上出現了未知的創造波動，
一隻宛如惡夢般醜陋的猙獰之“獸”被創造了出來。

負責研究幻想生物創造的拉哈布雷亞院
立刻派人前去捕獲了這隻大嘴野獸。
我們將其命名為古塔尼亞，並著手進行調查。
現任拉哈布雷亞認為這隻野獸
或許是人們潛意識中恐懼心理的集合體。
目前，拉哈布雷亞院正在研究如何創造可與之對抗的強大幻獸。"
65,"若き日のシドが記した、
月の衛星「ダラガブ」の観測データのようだ。
几帳面な文字で、難解な数式と数字が羅列されている。
シドの推論によると「ダラガブ」は、太陽エネルギーを集積し、
波長を変えて送る機能を有している可能性が高いようだ。

受信設備が不十分な状態で「ダラガブ」を起動すれば、
数千年に亘って蓄積されてきた膨大なエネルギーが、
降り注ぎ重大事故が発生するであろう、と結論付けている。"
66,"你是否曾經擔心過自己創造的生物
會不會對星球帶來不好的影響？
這種時候就請安心地交給我們造物院吧！
從溫暖的平原再到熱帶密林，
從灼熱的熔岩地帶乃至極寒的雪原……
在我們這裡能夠通過各種環境來測試你創造的生物。
我們這裡經驗豐富的職員會評測你的創造生物
將來究竟能否適應並存活在這個美麗星球的大自然中！"
67,"呂薩放進來的創造生物據說是以“直立步行的狼”
這一概念為基礎創造出來的。
事實上它的步行能力的確有值得注目的亮點。
除此之外還會使用工具，智力也很高。
或許應該說是有點過高了。
看它那眼神，難道是理解了職員們之間的對話嗎？
那這樣的話，它不能說話實在是有些可惜。
如果當初把喉部設計成能夠說話的構造，可能表現會更加令人驚喜。
關於這點我將總結在下次的報告書中。"
68,"成功創造出能夠根據季節在不同大陸之間移動的候鳥，
這對於陷入停滯的飛行生物界來說，
像是帶來了一股新風。
通過太陽及星星來掌握大致方位並不困難，
但只學會這些的鳥兒是無法保證每年都飛往同一個地點的。

而解決了這一問題的，
還要數現任法丹尼爾在擔任厄爾庇斯所長時期發明的磁場利用法。

畢竟，又有誰能想到讓創造出的鳥類
學會追蹤亞伊太利斯的磁場呢！
這是多麼具有創造性的想法啊！"
69,"這是多麼殘酷的提問。
我們的身體腫大、傷口糜爛、血肉開始腐壞，
即便是這樣，青鳥啊，你還要向我們請教生命的意義嗎？
如果想得知答案的話，就應該先了解我們所航行過的歷史。
我們一直追尋著繁榮。
而繁榮即生兒育女，壯大後代。
為此我們登上了陸地，
並馴服了可怕的火焰，以此獲得了鐵器。
在鐵器的加持下，我們征服了其他的物種，迎來了極致的繁榮。"
70,"可我們逐漸了解到，
世界並沒有我們想像中的那麼廣闊。
適合孕育後代的土地實在是太稀少了。
而曾認為是無限的大海也只不過是有限的水潭而已。
為了獲得鐵器而燃燒的火焰導致大海越發的渾濁，
因過度繁育後代，疾病在城市中迅速蔓延。
就這樣，我們因為疾病而面臨著滅亡。
現在的我們才理解，越是追求生命就越會加速招來死亡。
而走向死亡的過程則充滿了無盡的痛苦。"
71,"從異星而來的天使
將我們世界聯邦選為了最初的接觸物件，
這便是正義就在我方的最佳佐證。
自由聯盟頂著自由大義之名擾亂世界秩序，
我們要向他們降下制裁！
只有維持統一的政體才能實現世界的永久和平。
我們曾經都是不同國家的國民，
因為無數種理由進行過鬥爭、戰爭、廝殺。
可自從世界聯邦成立之後，我們團結在了一起。"
72,"不久前軍部上層終於啟動了和平捍衛者！
這是世界聯邦為了維持和平而開發出來的王牌，
可以自主鎮壓武裝恐怖分子的自動兵器！
但是和平捍衛者啟動後，
它的機械智慧認為人類本身才是實現世界永久和平的最大障礙。
於是開始對敵我雙方同時展開了攻擊。
若想讓超過10000台的和平捍衛者停止活動，
就只能冒著污染的風險運用最終兵器了。
哪怕是搭上我們的性命，也要徹底毀掉那些該死的機器們！"
73,"穿梭星際的候鳥曾問過，
活著的理由以及生命的意義到底是什麼。
面對這個提問，本個體甚是感到懷念以及心苦。
本個體以及全個體還未成熟的那個時代，
我們都曾追尋過活下去的理由以及生命的意義。
可如今正因為我們已經成熟，所以已經得知該提問沒有任何意義。
本個體向穿梭星際的候鳥傳達了該提問不具有任何意義。
可因為候鳥仍未成熟所以無法理解，而不斷重複著同樣的提問。"
74,"在過去本個體與全個體
從繁衍、撫育、傳承中找到了生命的意義。
可當我們消除了死亡之後，繁衍就失去了意義。
在過去本個體與全個體
從追尋宇宙普遍的真理與正義中找到了生命的意義。
可當我們達到了完全相互理解的境地後，正義就失去了意義。
在本個體與全個體已無區別的現在，
在有限的宇宙中永遠活下去已經是毫無意義之事。
所以我們召喚了拉啦來消除全個體。"
75,"托托·拉克千獄探索記錄


3：34
我是鬼哭隊第一槍隊搜索小隊的瑞德。
這是為了向後面部隊提供消息而留下的記錄。
確認到洞內存在大量魔物。
我們將一邊清除魔物一邊前進。"
76,"托托·拉克千獄探索記錄


5：45
我們發現了之前走失的隊伍，
他們受到了魔物的襲擊……已經太晚了……
同時我們也失去了與另外兩名探路隊員的聯絡，
無論怎麼用通訊珠呼叫都沒有回應……
不過在與其他隊員商議後，我們決定繼續深入探索。
希望後面的情況不會變得更糟。"
77,"托托·拉克千獄探索記錄


6：22
確認到凶蛛蠍的巢穴，我們決定從這裡撤離。
記錄到此為止，後續隊伍請務必多加注意。"
78,""
79,"本月以來，異民族的襲擊事件時有發生。
特別是由年輕且富有野心的王所帶領的吉拉爾丁家族，
對方可能是為了獲得過冬的儲備，因此掠奪的頻率有所增加。
對襲擊事件忍無可忍的元老院下達了暗殺吉拉爾丁王的任務要求。
應元老院的要求，長老決定派遣奪魂者完成任務。

最終決定由包含伽拉忒亞在內的3名奪魂者執行該任務。
3人借助夜色靠近吉拉爾丁王的營地，成功將其暗殺。
因為國王身死，敵軍潰敗而逃。"
80,"對奪魂者而言，榮譽的時代已經結束。
如今，成為皇帝的索魯斯大力發展魔導技術，
戰爭的方式已經發生了翻天覆地的變化。
我們的先輩曾經拼上性命斬殺敵將拯救同胞，
並以無與倫比的表現贏得了“死神”的稱號。
每個人至今都還銘記著那些歷史。
但人們也不得不承認，奪魂者已經是舊時代的遺物了。
當新型魔導裝甲誕生之後，它們也得到了“死神”之名。
看來上面的人認為那些黑色的鐵傢夥比我們更適合那個名號吧。"
81,"沒有導師的許可，
絕對不能靠近伽拉忒亞大人的戰鬥人偶。

與化身簽訂完契約的人，
應該利用小型人偶磨練召喚的基礎以及與化身之間的配合。

學會化身附體的人，
應該利用大型人偶磨練自身以獲得更強的力量。
要時刻謹記，奪魂者的暗殺之道永無止境。"
82,"對戰鬥人偶進行調整時要格外小心。
從古流傳下來的製作方法已經失傳，
現在莫說是製造，就連修復都極為困難。
這一切都歸咎於一個男人，
他本應成為首席人偶師傅，卻捨棄了同胞與故鄉消失了。

那個男人總是向周圍的人說著“要去尋找究極的美”之類的蠢話。
在他消失之後，一脈相傳的秘法便徹底失傳了。"
83,""
84,""
85,""
86,"第二工程：記魂分離
分離器を利用して混合エーテルを「魂」と「記憶」に分け、
それぞれを三次工程に送られたし。
「魂」は、最終処理工程のため、上層へ。
「記憶」は、秘匿経路を通じてメインターミナルへ。

なお、魔物の「記憶」については保存の必要なし。
特殊用途を除き、すべて廃棄のこと。"
87,"第三工程：漂白
分離した「魂」に付着した記憶残滓の完全漂白を行う。
漂白光は生体に有害であるため、作業には慎重を要する。
なお、記憶残滓が付着したままの魂資源を投与された者は、
記憶の混濁や人格の崩壊に繋がる恐れがある。
高精度の感知装置により、残滓の有無を確認すべし。
以上の工程を経て、魂資源は社会に還元される。
諸君らの働きが今日も国家の営みを支えていると自覚し、
誠実な業務遂行を心掛けたし。"
88,"実験記録216……個体名「アンブローズ」。
本実験は、魂なき肉体に試作型連結レギュレーターを装着し、
複数の魔物、および人の魂資源を同時投入するものである。
現在、実験体は生体のように活動しているが、
人格は破綻しており、破壊衝動にかられているように見える。
この点は魔物の魂が優位に作用している可能性あり。
それだけに非常に強力な戦闘力を秘めているが、
一方で制御に難があり、信頼性は低いと言わざるを得ない。
今後の実験は「忠実な人格」の固定が焦点となるだろう。"
89,"我事先向居住在周邊地區的崇靈之民打聽了情報，
可並沒有得到關於遺跡的有用資訊。
他們的族群中並沒有流傳有關遺跡的傳說。
唯一能了解到的，
只有他們從小都會被大人告誡谷中危險不要靠近，
被仙人掌的針扎到會腫起大包。
而如今，我正在親身驗證著這份告誡是多麼的正確……！"
90,"當我親眼看到遺跡時，不由得為它的規模失聲。
從石材的特徵來看，不像是出自崇靈之民或是迎曦之民之手，
應該是尤卡巨人族建造的吧。
畢竟佐戈永結橋就是他們建造的，
這種剛健風格的遺跡同樣出自他們之手也十分合理。

另一方面，石材上雕刻出的細緻圖案、巧妙設計出的水路，
都不屬於奧闊帕恰山那邊的特徵。
應該是來到此地的尤卡巨人族形成的特有文化差異。"
91,"那些石頭怪物到底是妖異還是魔偶？
它們一邊罵著要我們滾出去，一邊襲擊了過來，
我們不得不四處竄逃！
它們是為採掘資源而建造的魔法人偶嗎……
還是說它們是尤卡巨人族遺留下來的一種遺跡防衛機制？
如果真是這樣的話，襲擊我們也就說得通了。
陪同我們一起調查的護衛們露出了明顯的疲態，
但我們已經離偉大的發現不遠了，怎麼可能選擇撤退！"
