key,0,1,2,3,4,5,6,7,8,9,10,11
28,3,1,2,0,0,"/nameplatedisp","","/名牌顯示 對象 設置代號/nameplatedisp
進行玩家名牌顯示設置。
>>對象
全部(all)
所有玩家為對象
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>自己<UIGlow>01</UIGlow><UIForeground>01</UIForeground>(self)
自身為對象
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>小隊<UIGlow>01</UIGlow><UIForeground>01</UIForeground>(party)
小隊成員為對象
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>團隊<UIGlow>01</UIGlow><UIForeground>01</UIForeground>(alliance)
團隊成員為對象
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>他人<UIGlow>01</UIGlow><UIForeground>01</UIForeground>(other)
其他人為對象
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>好友<UIGlow>01</UIGlow><UIForeground>01</UIForeground>(friend)
好友為對象
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>水晶衝突<UIGlow>01</UIGlow><UIForeground>01</UIForeground>(feast)
水晶衝突中的敵人為對象

>>設置代號1-4
1:一直顯示
2:戰鬥時顯示
3:選定為目標時顯示
4:不顯示

>>示例
/名牌顯示 全部 4
將所有玩家的名牌顯示設置改為不顯示。","/名牌顯示","",36,0
29,2,1,20,0,0,"/fashion","","/時尚配飾 時尚配飾名
/fashion
使用指定的時尚配飾。

>>示例
/時尚配飾 陽傘
使用時尚配飾“陽傘”。","/時尚配飾","",36,0
30,1,0,0,0,0,"/fashionguide","","/時尚配飾一覽
/fashionlist、/fashionguide
打開時尚配飾選單。","/時尚配飾一覽","/fashionlist",32,0
31,1,0,0,0,0,"/officialsite","/site","/官方網站
/officialsite、/site
打開官方網站選單。","/官方網站","",32,0
32,1,0,0,0,0,"//setGearset","","//setGearset
リアルイベント用コマンド。
アーマリーチェスト内のアイテムをもとに、自動的にバトルジョブのギアセットを生成する。","","",32,0
33,3,2,7,15,0,"/petmirage","","/召喚獸投影 召喚獸的名字 外貌
/petmirage、/egimirage
可以改變接下來召喚的召喚獸外貌。
但在PvP任務中無效。
>>召喚獸的名字
卡邦庫爾
迦樓羅 艾基
泰坦 艾基
伊弗利特 艾基
朝日小仙女
>>外貌
卡邦庫爾
卡邦庫爾 綠寶石
卡邦庫爾 黃寶石
卡邦庫爾 紅寶石
伊弗利特 艾基
泰坦 艾基
迦樓羅 艾基
夕月小仙女
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>省略外貌或在外貌處輸入“撤除(clear)”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
召喚獸會恢復原狀。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
顯示召喚獸的外貌設定列表。

>>示例
/召喚獸投影 迦樓羅 艾基 卡邦庫爾 紅寶石
將迦樓羅 艾基的外貌變成卡邦庫爾 紅寶石。
/召喚獸投影 迦樓羅 艾基
將迦樓羅 艾基的外貌恢復原狀。
/召喚獸投影
顯示召喚獸的外貌設定列表。","/召喚獸投影","/petmirage",36,0
34,3,2,7,2,0,"/petsize","","/召喚獸尺寸 召喚獸的名字 尺寸
/petsize
變更特定召喚獸的尺寸。
本設定在PvP區域內無效。
另外，本設定只對自身生效，無法改變他人的召喚獸尺寸。

>>召喚獸的名字
亞靈神巴哈姆特
亞靈神鳳凰
伊弗利特·紅寶石
泰坦·黃寶石
迦樓羅·綠寶石
烈日巴哈姆特
全部

>>尺寸
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>大<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將召喚獸的顯示尺寸變為“大”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>中<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將召喚獸的顯示尺寸變為“中”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>小<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　將召喚獸的顯示尺寸變為“小”。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　按“小→中→大”的順序切換設置。當尺寸目標為全部時，返回錯誤。
>>示例
/召喚獸尺寸 亞靈神巴哈姆特 中
　將亞靈神巴哈姆特的尺寸變為“中”。
/召喚獸尺寸 全部 小
　所有召喚獸的顯示尺寸全部變為“小”。","/召喚獸尺寸","",36,0
35,3,0,0,0,0,"/ridepillion","","/共同騎乘 隊員編號 座位編號
/ridepillion
搭乘所選隊員的坐騎。

>>座位編號（1-7）
坐在指定座位編號的位置上。如果指定的座位已經填滿，則會自動選擇空著的座位。如果省略指令，則會嘗試坐在座位編號1的位置。

>>示例
/共同騎乘 <2> 1
搭乘小隊內編號為2的隊員的坐騎，並坐在座位編號為1的位置。","/共同騎乘","",36,0
36,1,0,0,0,0,"/patchnote","","/版本更新筆記
/patchnote
打開官方網站中的版本更新筆記頁面。
此時將啟動瀏覽器。","/版本更新筆記","",32,1000
37,1,0,0,0,0,"/portrait","","/肖像
/portrait
打開肖像編輯選單。","/肖像","",32,0
38,1,0,0,0,0,"/adventurerplate","/myplate","/冒險者銘牌
/adventurerplate、/myplate
打開自己的冒險者銘牌。","/冒險者銘牌","",32,0
39,2,1,2,0,0,"/rclickpc","","/右鍵不可選中玩家 指令
/rclickpc 
設置右鍵不可選中玩家角色作為目標。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　啟用右鍵不可選中玩家設置。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉右鍵不可選中玩家設置。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟與關閉之間切換。","/右鍵不可選中玩家","",36,0
40,2,1,2,0,0,"/rclickbattlenpc","","/右鍵不可選中非玩家角色 指令
/rclickbattlenpc 
設置右鍵不可選中敵方或我方非玩家角色作為目標。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　啟用右鍵不可選中非玩家設置。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉右鍵不可選中非玩家設置。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟與關閉之間切換。","/右鍵不可選中非玩家角色","",36,0
41,2,1,2,0,0,"/rclickminion","","/右鍵不可選中寵物 指令
/rclickminion 
設置右鍵不可選中寵物作為目標。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　啟用右鍵不可選中寵物設置。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　關閉右鍵不可選中寵物設置。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
　在開啟與關閉之間切換。","/右鍵不可選中寵物","",36,0
42,2,1,21,0,0,"/facewear","","/面部配飾 “面部配飾名”
/faceaccessory、/facewear
裝備指定的面部配飾。
>>示例
/faceaccessory 橢圓眼鏡
裝備面部配飾“橢圓眼睛”。","/面部配飾","/faceaccessory",36,0
43,1,0,0,0,0,"/mutelist","","/禁音列表
/mutelist
打開禁音列表。","/禁音列表","",32,0
44,1,0,0,0,0,"/termfilter","","/過濾詞
/wordfilter、/termfilter
打開過濾詞一覽。","/過濾詞","/wordfilter",32,0
45,1,0,0,0,0,"/facewearlist","","/面部配飾選單
/faceaccessorylist、/facewearlist
打開面部配飾選單。","/面部配飾選單","/faceaccessorylist",32,0
46,2,1,2,0,0,"/visualalerts","","/聲音的視覺表現 指令
/visualalerts
設置聲音的視覺表現。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
將視覺表現設定為有效。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
將視覺表現設定為無效。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
在開啟與關閉之間切換。","/聲音的視覺表現","",509,0
47,2,1,2,0,0,"/colorfiltering","","/色覺多樣性 指令
/colorfiltering
設置色覺多樣性：顏色輔助。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
將色覺多樣性：顏色輔助設定為有效。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
將色覺多樣性：顏色輔助設定為無效。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
在開啟與關閉之間切換。","/色覺多樣性","",509,0
48,2,1,2,0,0,"/autotargetpriority","","/自動選中目標 指令
/autotargetpriority
設置發動敵對性質技能時自動選中目標。
>>指令
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>開(on)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
將發動敵對性質技能時自動選中目標設定為有效。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>關(off)<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
將發動敵對性質技能時自動選中目標設定為無效。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>無指令<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
在開啟與關閉之間切換。","/自動選中目標","",36,0
91,1,0,0,0,0,"/pvpteam","/pt","/戰隊頻道(/戰) 發言內容
/pvpteam、/pt
向同一戰隊內的全體成員發送聊天消息，無論離多遠、無論在哪個地區都可以看到。
只輸入“/戰隊頻道(/戰)”可將默認聊天頻道變更為戰隊頻道。
>>示例

/戰 我來啦！
在戰隊頻道中發送消息“我來啦！”。
/戰
將默認聊天頻道變更為戰隊頻道。","/戰隊頻道","/戰",1021,0
92,1,0,0,0,0,"/cwlinkshell","/cwl","/跨服貝頻道(/跨) 發言內容
/cwlinkshell、/cwl
向常用跨服通訊貝內的玩家發送聊天消息，無論離多遠、是不是在同一地圖都可以看到。
只輸入“/跨服貝頻道(/跨)”可將默認聊天頻道變更為常用跨服通訊貝頻道。
>>示例

/跨 大家好！
在常用跨服通訊貝頻道中發送消息“大家好！”。
/跨
將默認聊天頻道變更為常用跨服通訊貝頻道。","/跨服貝頻道","/跨",1021,0
101,1,0,0,0,0,"/beginner","/b","/新人頻道(/新) 發言內容
/beginner、/b
向參加新人頻道的所有玩家發送聊天消息，無論離多遠、是不是在同一地圖都可以看到。
只輸入“/新人頻道(/新)”可將默認聊天頻道變更為新人頻道。
>>示例
/新人頻道 你好。
在新人頻道發送“你好。”的聊天消息。
/新人頻道
將默認聊天頻道變更為新人頻道。","/新人頻道","/新",1021,0
102,1,0,0,0,0,"/say","/s","/說話頻道(/說) 發言內容
/say、/s
讓身邊小範圍內的玩家看到自己的發言。
只輸入“/說話頻道(/說)”可將默認聊天頻道變更為說話頻道。","/說話頻道","/說",1023,0
103,1,0,0,0,0,"/shout","/sh","/喊話頻道(/喊) 發言內容
/shout、/sh
讓目前所在區域的所有玩家看到自己的發言。","/喊話頻道","/喊",1021,0
104,3,0,0,0,0,"/tell","/t","/悄悄話頻道(/悄) 玩家名@伺服器名 發言內容
/tell、/t
向和自己屬於同一伺服器的指定玩家發送聊天消息。
跨伺服器發送時只能對好友或正在募集隊員的隊長生效。
只輸入“/悄悄話頻道(/悄) 玩家名@伺服器名”可將默認聊天頻道變更為對該玩家的悄悄話頻道。
>>示例
/悄 阿魯瑪@萌芽池 你好。
對萌芽池伺服器的阿魯瑪發送“你好。”的聊天消息。","/悄悄話頻道","/悄",1021,0
105,1,0,0,0,0,"/party","/p","/小隊頻道(/隊) 發言內容
/party、/p
向同一小隊內的全體成員發送聊天消息，無論離多遠、是不是在同一地圖都可以看到。
只輸入“/小隊頻道(/隊)”可將默認聊天頻道變更為小隊頻道。","/小隊頻道","/隊",1021,0
106,1,0,0,0,0,"/linkshell","/l","/通訊貝頻道(/訊) 發言內容
/linkshell、/l
向常用通訊貝內的玩家發送聊天消息，無論離多遠、是不是在同一地圖都可以看到。
只輸入“/通訊貝頻道(/訊)”可將默認聊天頻道變更為常用通訊貝頻道。","/通訊貝頻道","/訊",1021,0
107,1,0,0,0,0,"/linkshell1","/l1","/通訊貝頻道1(/訊1) 發言內容
/linkshell1、/l1
向１號通訊貝內的玩家發送聊天信息，無論離多遠、無論在哪個地區都可以看到。","/通訊貝頻道1","/訊1",1021,0
108,1,0,0,0,0,"/linkshell2","/l2","/通訊貝頻道2(/訊2) 發言內容
/linkshell2、/l2
向２號通訊貝內的玩家發送聊天信息，無論離多遠、無論在哪個地區都可以看到。","/通訊貝頻道2","/訊2",1021,0
109,1,0,0,0,0,"/linkshell3","/l3","/通訊貝頻道3(/訊3) 發言內容
/linkshell3、/l3
向３號通訊貝內的玩家發送聊天信息，無論離多遠、無論在哪個地區都可以看到。","/通訊貝頻道3","/訊3",1021,0
110,1,0,0,0,0,"/linkshell4","/l4","/通訊貝頻道4(/訊4) 發言內容
/linkshell4、/l4
向４號通訊貝內的玩家發送聊天信息，無論離多遠、無論在哪個地區都可以看到。","/通訊貝頻道4","/訊4",1021,0
111,1,0,0,0,0,"/linkshell5","/l5","/通訊貝頻道5(/訊5) 發言內容
/linkshell5、/l5
向５號通訊貝內的玩家發送聊天信息，無論離多遠、無論在哪個地區都可以看到。","/通訊貝頻道5","/訊5",1021,0
112,1,0,0,0,0,"/linkshell6","/l6","/通訊貝頻道6(/訊6) 發言內容
/linkshell6、/l6
向６號通訊貝內的玩家發送聊天信息，無論離多遠、無論在哪個地區都可以看到。","/通訊貝頻道6","/訊6",1021,0
113,1,0,0,0,0,"/linkshell7","/l7","/通訊貝頻道7(/訊7) 發言內容
/linkshell7、/l7
向７號通訊貝內的玩家發送聊天信息，無論離多遠、無論在哪個地區都可以看到。","/通訊貝頻道7","/訊7",1021,0
114,1,0,0,0,0,"/linkshell8","/l8","/通訊貝頻道8(/訊8) 發言內容
/linkshell8、/l8
向８號通訊貝內的玩家發送聊天信息，無論離多遠、無論在哪個地區都可以看到。","/通訊貝頻道8","/訊8",1021,0
115,1,0,0,0,0,"/freecompany","/fc","/公會頻道(/公) 發言內容
/freecompany、/fc
向同一公會內的全體成員發送聊天消息，無論離多遠、無論在哪個地區都可以看到。
只輸入“/公會頻道(/公)”可將默認聊天頻道變更為公會頻道。","/公會頻道","/公",1021,0
116,1,0,0,0,0,"/echo","/e","/默語(/默) 發言內容
/echo、/e
顯示只有自己能看到的發言內容。","/默語","/默",1021,0
117,1,0,0,0,0,"/yell","/y","/呼喊頻道(/呼) 發言內容
/yell、/y
讓身邊大範圍內的玩家看到自己的發言。
只輸入“/呼喊頻道(/呼)”可將默認聊天頻道變更為呼喊頻道。","/呼喊頻道","/呼",1021,0
118,1,0,0,0,0,"/reply","/r","/回答(/回) 發言內容
/reply、/r
向最後一次收到悄悄話的玩家發送聊天消息。","/回答","/回",1021,0
119,1,0,0,0,0,"/alliance","/a","/團隊頻道(/團) 發言內容
/alliance、/a
向同一團隊的全體成員發送聊天消息，無論離多遠、無論在哪個地區都可以看到。
只輸入“/團隊頻道(/團)”可將默認聊天頻道變更為團隊頻道。","/團隊頻道","/團",1021,0
121,1,0,0,0,0,"/join","","/參加
/join
接受組隊邀請。","/參加","",4,0
122,1,0,0,0,0,"/decline","","/拒絕
/decline
拒絕組隊邀請。","/拒絕","",4,0
123,2,0,0,0,0,"/invite","","/邀請 代名詞
/invite
邀請指定玩家加入小隊。省略代名詞可以把目前所選中的玩家作為對象。","/邀請","",4,0
124,2,0,0,0,0,"/kick","","/移除 代名詞
/kick
將指定玩家移除小隊。省略代名詞可以把目前所選中的玩家作為對象。","/移除","",4,0
125,2,0,0,0,0,"/leader","","/隊長 代名詞
/leader
將隊長轉讓給指定玩家。省略代名詞可以把目前所選中的玩家作為對象。","/隊長","",4,0
126,2,0,0,0,0,"/leave","","/退隊
/leave
退出小隊。","/退隊","",4,0
131,2,0,0,0,0,"/check","/c","/查看 代名詞
/check、/c
查看指定玩家的情報。省略代名詞可以查看目前選中的目標。","/查看","",160,0
132,2,0,0,0,0,"/trade","","/交易 代名詞
/trade
向指定玩家申請交易。省略代名詞可以向目前選中的目標發起交易申請。","/交易","",32,0
