key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
22,0,False,False,False,3,0,0,0,5,False,False,1,25,"我們養的花又被吃了……",0
23,0,False,False,False,3,0,0,0,5,False,False,1,25,"鳥人族過來了！準備迎擊！",0
24,0,False,False,False,3,0,0,0,5,False,False,1,25,"誰！誰能來幫幫我！",0
25,0,False,False,False,3,0,0,0,5,False,False,1,25,"好！出擊！",0
26,0,False,False,False,2,0,0,0,5,False,False,1,25,"唔哦！",0
27,0,False,False,False,2,0,0,0,5,False,False,1,25,"哈啊！",0
28,0,False,False,False,2,0,0,0,5,False,False,1,25,"嘿！",0
29,0,False,False,False,2,0,0,0,5,False,False,1,25,"嗨！",0
30,0,False,False,False,2,0,0,0,5,False,False,1,25,"還沒完呢！",0
31,0,False,False,False,2,0,0,0,5,False,False,1,25,"混蛋！",0
32,0,False,False,False,2,0,0,0,5,False,False,1,25,"喝呀！",0
33,0,False,False,False,2,0,0,0,5,False,False,1,25,"才這點程度！",0
34,0,False,False,False,2,0,0,0,5,False,False,1,25,"呀哈！",0
35,0,False,False,False,2,0,0,0,5,False,False,1,25,"噢噢噢噢！",0
36,0,False,False,False,2,0,0,0,5,False,False,1,25,"滾開！",0
37,0,False,False,False,2,0,0,0,5,False,False,1,25,"宰了你！",0
38,0,False,False,False,2,0,0,0,5,False,False,1,25,"那就陪你玩玩。",0
39,0,False,False,False,2,0,0,0,5,False,False,1,25,"你想當我的對手？",0
40,0,False,False,False,2,0,0,0,3,False,False,1,25,"跪下！",0
41,0,False,False,False,2,0,0,0,3,False,False,1,25,"再叫點好聽的！",0
42,0,False,False,False,2,0,0,0,3,False,False,1,25,"不用客氣。",0
43,0,False,False,False,2,0,0,0,5,False,False,1,25,"別太狂了！",0
44,0,False,False,False,2,0,0,0,5,False,False,1,25,"不來點刺激的嗎！",0
45,0,False,False,False,2,0,0,0,3,False,False,1,25,"跳吧！",0
46,0,False,False,False,2,0,0,0,3,False,False,1,25,"你想要這個？",0
47,0,False,False,False,2,0,0,0,3,False,False,1,25,"哎哎！",0
48,0,False,False,False,2,0,0,0,5,False,False,1,25,"想來報仇嗎？",0
49,0,False,False,False,2,0,0,0,5,False,False,1,25,"你、你給我記著！",0
50,0,False,False,False,2,0,0,0,5,False,False,1,25,"哈哈哈哈，真過癮！",0
51,0,False,False,False,2,0,0,0,5,False,False,1,25,"嗚……饒了我吧……",0
52,0,False,False,False,2,0,0,0,3,False,False,1,25,"你、嗝、算哪根蔥？",0
53,0,False,False,False,2,0,0,0,3,False,False,1,25,"你這混、嗝、蛋！",0
54,0,False,False,False,2,0,0,0,5,False,False,1,25,"準備好了呼啾！",0
55,0,False,False,False,2,0,0,0,5,False,False,1,25,"我們上吧呼啾！",0
56,0,False,False,False,2,0,0,0,5,False,False,1,25,"好好教訓他們呼啾！",0
57,0,False,False,False,2,0,0,0,5,False,False,1,25,"我絕對不會枯萎呼啾！",0
58,0,False,False,False,3,0,0,0,5,False,False,1,25,"就沒有對自己的身手有自信的人嗎？",0
59,0,False,False,False,3,0,0,0,5,False,False,1,25,"你們這些傢伙……絕對不會讓你們活著出去！",0
60,0,False,False,False,3,0,0,0,5,False,False,1,25,"放馬過來！",0
61,0,False,False,False,3,0,0,0,5,False,False,1,25,"好了！幹得不錯！",0
62,0,False,False,False,3,0,0,0,5,False,False,1,25,"該死！數量太多了！",0
63,0,False,False,False,3,0,0,0,5,False,False,1,25,"絕對無法饒恕這些偷獵者！",0
64,0,False,False,False,3,0,0,0,5,False,False,1,25,"城裡的大人們已經緊迫到需要動用冒險者來幹這種事了嗎？",0
65,0,False,False,False,3,0,0,0,5,False,False,1,25,"怎、怎麼會這樣……",0
66,0,False,False,False,3,0,0,0,5,False,False,1,25,"你們 什麼 別近",0
67,0,False,False,False,3,0,0,0,3,False,False,1,25,"炸彈 啪啪 費力",0
68,0,False,False,False,3,0,0,0,3,False,False,1,25,"轟轟 轟轟 大爆炸",0
69,0,False,False,False,3,0,0,0,3,False,False,1,25,"砰砰 砰砰 大爆炸",0
70,0,False,False,False,3,0,0,0,5,False,False,1,25,"我們 城堡 壞啦",0
71,0,False,False,False,3,0,0,0,5,False,False,1,25,"過來 壞傢伙 打飛",0
72,0,False,False,False,3,0,0,0,3,False,False,1,25,"炸彈 叭叭 好累",0
73,0,False,False,False,3,0,0,0,3,False,False,1,25,"炸彈 炸彈 大爆炸",0
74,0,False,False,False,3,0,0,0,3,False,False,1,25,"轟轟 轟轟 大爆炸",0
75,0,False,False,False,3,0,0,0,5,False,False,1,25,"竟然 城堡 壞啦",0
76,0,False,False,False,3,0,0,0,5,False,False,1,25,"城堡 又又 壞啦",0
77,0,False,False,False,3,0,0,0,5,False,False,1,25,"這裡 我們 城堡",0
78,0,False,False,False,3,0,0,0,5,False,False,1,25,"你們 所有 打飛",0
79,0,False,False,False,3,0,0,0,5,False,False,1,25,"疼疼 好疼 等等",0
80,0,False,False,False,3,0,0,0,3,False,False,1,25,"炸彈 劈啪 呼啦",0
81,0,False,False,False,3,0,0,0,3,False,False,1,25,"轟轟 轟轟 超爆炸",0
82,0,False,False,False,3,0,0,0,3,False,False,1,25,"砰砰 砰砰 超爆炸",0
83,0,False,False,False,3,0,0,0,5,False,False,1,25,"大家聽我的呼啾！",0
84,0,False,False,False,3,0,0,0,5,False,False,1,25,"我要認真起來了呼啾！",0
85,0,False,False,False,3,0,0,0,5,False,False,1,25,"接下來要拿出真本事的了呼啾！",0
86,0,False,False,False,3,0,0,0,5,False,False,1,25,"真的要拿出真本事的了呼啾！",0
87,0,False,False,False,3,0,0,0,3,False,False,1,25,"大王！",0
88,0,False,False,False,2,0,0,0,3,False,False,1,25,"給我躺下吧！",0
89,0,False,False,False,2,0,0,0,3,False,False,1,25,"哼哼，看這招！",0
90,0,False,False,False,2,0,0,0,3,False,False,1,25,"非常感謝！",0
91,0,False,False,False,3,0,0,0,5,False,False,1,25,"實在是萬分感謝！",0
92,0,False,False,False,3,0,0,0,5,False,False,1,25,"嗚……",0
93,0,False,False,False,3,0,0,0,5,False,False,1,25,"我們不需要膽小鬼！",0
94,0,False,False,False,3,0,0,0,3,False,False,1,25,"太謝謝您了！啊！他來了！",0
95,0,False,False,False,3,0,0,0,5,False,False,1,25,"差不多該去巡視啦。",0
96,0,False,False,False,3,0,0,0,5,False,False,1,25,"哇，滿地都是花甲蟲！",0
97,0,False,False,False,2,0,0,0,5,False,False,1,25,"快來人把這些蟲子清一清！",0
98,0,False,False,False,3,0,0,0,5,False,False,1,25,"太好了，總算可以放心了。",0
99,0,False,False,False,3,0,0,0,5,False,False,1,25,"怎麼會這樣……",0
100,0,False,False,False,3,0,0,0,5,False,False,1,25,"0",0
101,0,False,False,False,3,0,0,0,5,False,False,1,25,"0",0
102,0,False,False,False,3,0,0,0,5,False,False,1,25,"0",0
103,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
104,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
105,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
106,0,False,False,False,2,0,0,0,3,False,False,1,25,"0",0
107,0,False,False,False,3,0,0,0,5,False,False,1,25,"不要啊！救救我呼啾！",0
108,0,False,False,False,3,0,0,0,5,False,False,1,25,"謝謝你呼啾！",0
109,0,False,False,False,3,0,0,0,5,False,False,1,25,"嗯……情形有些不對……",0
110,0,False,False,False,3,0,0,0,5,False,False,1,25,"這些該死的鳥！",0
111,0,False,False,False,3,0,0,0,5,False,False,1,25,"關你什麼事啊！",0
112,0,False,False,False,3,0,0,0,5,False,False,1,25,"別來搗亂！",0
113,0,False,False,False,3,0,0,0,5,False,False,1,25,"老實待著去！",0
114,0,False,False,False,3,0,0,0,5,False,False,1,25,"別小看我啊！",0
115,0,False,False,False,2,0,0,0,3,False,False,1,25,"什麼人？",0
116,0,False,False,False,2,0,0,0,3,False,False,1,25,"追兵？！",0
117,0,False,False,False,2,0,0,0,3,False,False,1,25,"身體好沉重……",0
118,0,False,False,False,2,0,0,0,3,False,False,1,25,"每次一要認真起來就變成這樣！",0
119,0,False,False,False,3,0,0,0,5,False,False,1,25,"果然還是只能委託冒險者了嗎……",0
120,0,False,False,False,3,0,0,0,5,False,False,1,25,"好，看起來沒有追兵。",0
121,0,False,False,False,3,0,0,0,5,False,False,1,25,"感謝你的幫助。",0
122,0,False,False,False,2,0,0,0,3,False,False,1,25,"咯噔 咯噔 咯噔……",0
123,0,False,False,False,2,0,0,0,3,False,False,1,25,"咯噔 咯噔……",0
124,0,False,False,False,3,0,0,0,5,False,False,1,25,"好、好大群的迷途羔羊！",0
125,0,False,False,False,3,0,0,0,5,False,False,1,25,"迎擊羊群！",0
126,0,False,False,False,3,0,0,0,5,False,False,1,25,"暫時沒有什麼情況。",0
127,0,False,False,False,3,0,0,0,5,False,False,1,25,"只有一條路嗎……準備好應對阻擊。",0
128,0,False,False,False,3,0,0,0,5,False,False,1,25,"快到了，但是不要放鬆警惕！",0
129,0,False,False,False,3,0,0,0,10,False,False,1,25,"嗚，果然還是來了！",0
130,0,False,False,False,2,0,0,0,5,False,False,1,25,"你們是幹啥的？入侵者嗎？",0
131,0,False,False,False,2,0,0,0,4,False,False,1,25,"竟敢對我的小狗出手！",0
132,0,False,False,False,2,0,0,0,4,False,False,1,25,"你終於惹怒我了！",0
133,0,False,False,False,2,0,0,0,4,False,False,1,25,"我、我還沒拿出真本事哦！",0
134,0,False,False,False,2,0,0,0,6,False,False,1,25,"哎呀，突然想起來我還有急事！",0
135,0,False,False,False,2,0,0,0,4,False,False,1,25,"該死！這群傢伙真難纏！",0
136,0,False,False,False,2,0,0,0,2,False,False,1,25,"小狗們，給我上！",0
137,0,False,False,False,2,0,0,0,4,False,False,1,25,"痛死我了……這可有點不妙。",0
138,0,False,False,False,2,0,0,0,6,False,False,1,25,"啊，不妙……怎麼向老大匯報啊……",0
139,0,False,False,False,2,0,0,0,4,False,False,1,25,"吃我這招！",0
140,0,False,False,False,2,0,0,0,4,False,False,1,25,"去死吧！",0
141,0,False,False,False,2,0,0,0,4,False,False,1,25,"你們這些混蛋！",0
142,0,False,False,False,2,0,0,0,4,False,False,1,25,"竟敢小看我！",0
143,0,False,False,False,2,0,0,0,5,False,False,1,25,"呼哧……呼哧……
救命 救命啊。",0
144,0,False,False,False,2,0,0,0,4,False,False,1,25,"呼哧……呼哧……
已經 不行了……",0
145,0,False,False,False,2,0,0,0,4,False,False,1,25,"救命啊 救命啊！",0
146,0,False,False,False,2,0,0,0,4,False,False,1,25,"不行了 不行了……",0
147,0,False,False,False,2,0,0,0,6,False,False,1,25,"呼哧……呼哧……
得救了 得救了！",0
148,0,False,False,False,2,0,0,0,6,False,False,1,25,"呼哧……呼哧……
多謝 多謝！",0
149,0,False,False,False,2,0,0,0,6,False,False,1,25,"呼哧……呼哧……
小小謝禮 不成敬意！",0
150,0,False,False,False,3,0,0,0,6,False,False,1,25,"呼哧……呼哧……
老子也要 突擊哥布！",0
151,0,False,False,False,3,0,0,0,3,False,False,1,25,"呼哧……呼哧……
這裡就 交給老子哥布！",0
152,0,False,False,False,3,0,0,0,4,False,False,1,25,"呼哧……呼哧……
你們 趕快動手哥布！",0
153,0,False,False,False,2,0,0,0,4,False,False,1,25,"呼哧……呼哧……
大恩 不言謝哥布！",0
154,0,False,False,False,2,0,0,0,6,False,False,1,25,"呼哧……呼哧……
老子出手 這當然的結果哥布。",0
155,0,False,False,False,2,0,0,0,3,False,False,1,25,"呼哧……呼哧……
看招 超級炸彈哥布！",0
156,0,False,False,False,3,0,0,0,2,False,False,1,25,"哥布？！",0
157,0,False,False,False,2,0,0,0,5,False,False,1,25,"呼哧……呼哧……
這裡就 交給老子哥布！",0
158,0,False,False,False,2,0,0,0,8,False,False,1,25,"呼哧……呼哧……
勝利……輕而易舉哥布……",0
159,0,False,False,False,2,0,0,0,6,False,False,1,25,"呼哧……呼哧……
老子來救你了哥布！",0
160,0,False,False,False,2,0,0,0,6,False,False,1,25,"怕老子了吧哥布？",0
161,0,False,False,False,2,0,0,0,6,False,False,1,25,"呼哧……呼哧……
老子的傳說 又增加了哥布！",0
162,0,False,False,False,2,0,0,0,10,False,False,1,25,"布雷福洛克斯 真棒！",0
163,0,False,False,False,2,0,0,0,10,False,False,1,25,"布雷福洛克斯 真強！",0
164,0,False,False,False,2,0,0,0,30,False,False,1,25,"呼哧……呼哧……
過獎了哥布！",0
165,0,False,False,False,3,0,0,0,5,False,False,1,25,"有黑豺！",0
166,0,False,False,False,3,0,0,0,5,False,False,1,25,"不要過來，不要過來啊！",0
167,0,False,False,False,3,0,0,0,5,False,False,1,25,"我、我的肉不好吃的！",0
168,0,False,False,False,3,0,0,0,5,False,False,1,25,"救命啊！",0
169,0,False,False,False,3,0,0,0,5,False,False,1,25,"得救了……",0
170,0,False,False,False,2,0,0,0,3,False,False,1,25,"嗯？什麼東西？",0
171,0,False,False,False,2,0,0,0,3,False,False,1,25,"哇啊！好多陸魚！",0
172,0,False,False,False,3,0,0,0,5,False,False,1,25,"嗯？好像有什麼叫聲？",0
173,0,False,False,False,3,0,0,0,5,False,False,1,25,"嗚，暫時退兵！",0
174,0,False,False,False,2,0,0,0,5,False,False,1,25,"賭上黑渦團的榮譽！",0
175,0,False,False,False,3,0,0,0,5,False,False,1,25,"這點事你們都處理不來嗎？",0
176,0,False,False,False,3,0,0,0,5,False,False,1,25,"丟人現眼！",0
177,0,False,False,False,2,0,0,0,5,False,False,1,25,"誰快去頂上！",0
178,0,False,False,False,2,0,0,0,5,False,False,1,25,"你們就只會被壓著打嗎？",0
179,0,False,False,False,2,0,0,0,5,False,False,1,25,"讓他們瞧瞧黑渦團的力量！",0
180,0,False,False,False,3,0,0,0,5,False,False,1,25,"嗯？好像有什麼要來了……",0
181,0,False,False,False,3,0,0,0,5,False,False,1,25,"知道黑渦團的厲害了吧！",0
182,0,False,False,False,3,0,0,0,5,False,False,1,25,"什麼？我居然會被打倒……",0
183,0,False,False,False,3,0,0,0,5,False,False,1,25,"好了，該去巡視了。",0
184,0,False,False,False,3,0,0,0,5,False,False,1,25,"嗯……這好像是什麼在飛的聲音？",0
185,0,False,False,False,3,0,0,0,5,False,False,1,25,"好多洞穴蝙蝠啊！",0
186,0,False,False,False,3,0,0,0,5,False,False,1,25,"累死我了，快點回去吧……",0
187,0,False,False,False,3,0,0,0,5,False,False,1,25,"啊，不要去農場那邊！",0
188,0,False,False,False,3,0,0,0,5,False,False,1,25,"我、我的渡渡鳥啊……",0
189,0,False,False,False,2,0,0,0,5,False,False,1,25,"一、一定要幹掉這些傢伙啊！",0
190,0,False,False,False,3,0,0,0,3,False,False,1,25,"又、又遲到了！",0
191,0,False,False,False,3,0,0,0,3,False,False,1,25,"怎麼還沒來……",0
192,0,False,False,False,3,0,0,0,3,False,False,1,25,"呼……呼",0
193,0,False,False,False,3,0,0,0,3,False,False,1,25,"我今天一定要向她求婚！",0
194,0,False,False,False,3,0,0,0,3,False,False,1,25,"我、我來遲了，抱歉！",0
195,0,False,False,False,3,0,0,0,1,False,False,1,25,"太慢了！你遲到了哦。",0
196,0,False,False,False,3,0,0,0,2,False,False,1,25,"好了，約在這裡到底是有什麼話要說？",0
197,0,False,False,False,3,0,0,0,2,False,False,1,25,"其、其實……",0
198,0,False,False,False,3,0,0,0,1,False,False,1,25,"嗯？",0
199,0,False,False,False,3,0,0,0,2,False,False,1,25,"請、請、請和我結……",0
200,0,False,False,False,3,0,0,0,1,False,False,1,25,"呀！好大的風！",0
201,0,False,False,False,3,0,0,0,3,False,False,1,25,"那、那個大傢伙是什麼啊？",0
202,0,False,False,False,3,0,0,0,3,False,False,1,25,"哇啊！",0
203,0,False,False,False,2,0,0,0,5,False,False,1,25,"唉，真是沒用！",0
204,0,False,False,False,2,0,0,0,5,False,False,1,25,"能把那傢伙給趕走嗎？",0
205,0,False,False,False,3,0,0,0,2,False,False,1,25,"我要回去了……",0
206,0,False,False,False,3,0,0,0,2,False,False,1,25,"等、等一下啊！",0
207,0,False,False,False,3,0,0,0,2,False,False,1,25,"你真是太沒出息了！",0
208,0,False,False,False,3,0,0,0,2,False,False,1,25,"不要說那麼過分嘛……",0
209,0,False,False,False,3,0,0,0,3,False,False,1,25,"人家不管了！",0
210,0,False,False,False,3,0,0,0,3,False,False,1,25,"為、為什麼會變成這樣……",0
211,0,False,False,False,3,0,0,0,3,False,False,1,25,"嗯？好像有點不對勁。",0
212,0,False,False,False,3,0,0,0,3,False,False,1,25,"喲，今天又有生意了！",0
213,0,False,False,False,3,0,0,0,3,False,False,1,25,"呀！誰來救救我！",0
214,0,False,False,False,3,0,0,0,3,False,False,1,25,"可惡，只能上了！",0
215,0,False,False,False,3,0,0,0,3,False,False,1,25,"大家一起上啊！",0
216,0,False,False,False,3,0,0,0,5,False,False,1,25,"唉，又在拒捕。",0
217,0,False,False,False,2,0,0,0,5,False,False,1,25,"這傢伙，給我老實點！",0
218,0,False,False,False,2,0,0,0,5,False,False,1,25,"我讓你老實點！",0
219,0,False,False,False,2,0,0,0,5,False,False,1,25,"還不束手就擒嗎，這混蛋！",0
220,0,False,False,False,2,0,0,0,5,False,False,1,25,"吵死了，給我讓開！",0
221,0,False,False,False,2,0,0,0,5,False,False,1,25,"你們有證據嗎？",0
222,0,False,False,False,2,0,0,0,5,False,False,1,25,"我說了我不清楚啊！",0
223,0,False,False,False,3,0,0,0,5,False,False,1,25,"給我適可而止，你這混帳東西！",0
224,0,False,False,False,3,0,0,0,5,False,False,1,25,"前輩，拜託您了！",0
225,0,False,False,False,3,0,0,0,5,False,False,1,25,"怎麼，你們想動手嗎？",0
226,0,False,False,False,3,0,0,0,5,False,False,1,25,"終於老實了啊……",0
227,0,False,False,False,3,0,0,0,5,False,False,1,25,"可、可惡……",0
228,0,False,False,False,3,0,0,0,5,False,False,1,25,"這下我們能好好談談了吧。",0
229,0,False,False,False,3,0,0,0,5,False,False,1,25,"混蛋！放開我！",0
230,0,False,False,False,3,0,0,0,5,False,False,1,25,"給我閉嘴！",0
231,0,False,False,False,3,0,0,0,5,False,False,1,25,"可惡！可惡啊！",0
232,0,False,False,False,3,0,0,0,5,False,False,1,25,"居然讓他們跑了……",0
233,0,False,False,False,3,0,0,0,5,False,False,1,25,"嘿嘿，想抓我們你們還早著呢！",0
234,0,False,False,False,3,0,0,0,5,False,False,1,25,"可惡……讓他們跑了！",0
235,0,False,False,False,3,0,0,0,5,False,False,1,25,"再見啦！",0
236,0,False,False,False,2,0,0,0,3,False,False,1,25,"是你把我的酒喝了吧？",0
237,0,False,False,False,2,0,0,0,3,False,False,1,25,"什麼？想打架嗎？",0
238,0,False,False,False,2,0,0,0,3,False,False,1,25,"開什麼玩笑啊，混蛋！",0
239,0,False,False,False,2,0,0,0,3,False,False,1,25,"你在衝誰嚷嚷？",0
240,0,False,False,False,2,0,0,0,5,False,False,1,25,"不要小看我啊，混蛋！",0
241,0,False,False,False,3,0,0,0,3,False,False,1,25,"大群毒蜥蜴接近中，擋下它們！",0
242,0,False,False,False,3,0,0,0,3,False,False,1,25,"哇！是歐羅彭！",0
243,0,False,False,False,3,0,0,0,3,False,False,1,25,"前方發現礦爬蟲，幹掉它們！",0
244,0,False,False,False,3,0,0,0,3,False,False,1,25,"擋下這些吃人的螞蟻！",0
245,0,False,False,False,3,0,0,0,3,False,False,1,25,"全員注意！確保運輸路線安全！",0
246,0,False,False,False,3,0,0,0,3,False,False,1,25,"又是山羊？趕走它們！",0
247,0,False,False,False,3,0,0,0,3,False,False,1,25,"蜥蜴人的軍隊？準備迎擊！",0
248,0,False,False,False,3,0,0,0,3,False,False,1,25,"是蜥蜴人，全員準備戰鬥！",0
249,0,False,False,False,3,0,0,0,3,False,False,1,25,"這些小頑童又在惡作劇！",0
250,0,False,False,False,3,0,0,0,3,False,False,1,25,"情況很可疑，先下手為強！",0
251,0,False,False,False,3,0,0,0,3,False,False,1,25,"咦，那是黑衣森林裡的吧？",0
252,0,False,False,False,3,0,0,0,3,False,False,1,25,"唉，邊境警備還真是忙啊！",0
253,0,False,False,False,3,0,0,0,3,False,False,1,25,"聽說這沙灘上夜裡會鬧鬼啊……",0
254,0,False,False,False,3,0,0,0,3,False,False,1,25,"那、那我們還是回去吧？",0
255,0,False,False,False,3,0,0,0,3,False,False,1,25,"怎、怎麼，你怕了？",0
256,0,False,False,False,3,0,0,0,3,False,False,1,25,"才、才沒害怕呢……",0
257,0,False,False,False,3,0,0,0,3,False,False,1,25,"真沒用啊。",0
258,0,False,False,False,3,0,0,0,3,False,False,1,25,"根本就不會有的吧。",0
259,0,False,False,False,3,0,0,0,3,False,False,1,25,"啊，那、那是什麼？",0
260,0,False,False,False,3,0,0,0,3,False,False,1,25,"別、別想嚇唬我。",0
261,0,False,False,False,3,0,0,0,3,False,False,1,25,"好像有什麼在發光。",0
262,0,False,False,False,3,0,0,0,3,False,False,1,25,"船上的燈火吧？",0
263,0,False,False,False,3,0,0,0,3,False,False,1,25,"哇啊！出、出現了！",0
264,0,False,False,False,3,0,0,0,5,False,False,1,25,"呀！",0
265,0,False,False,False,3,0,0,0,5,False,False,1,25,"等、等等，不要丟下我！",0
266,0,False,False,False,2,0,0,0,5,False,False,1,25,"啊，腿不聽使喚……",0
267,0,False,False,False,2,0,0,0,5,False,False,1,25,"不、不要過來……",0
268,0,False,False,False,3,0,0,0,5,False,False,1,25,"徹、徹底消失了嗎？",0
269,0,False,False,False,3,0,0,0,5,False,False,1,25,"還、還在啊！",0
270,0,False,False,False,3,0,0,0,3,False,False,1,25,"好像還有老鼠會來襲擊。",0
271,0,False,False,False,3,0,0,0,3,False,False,1,25,"想要參加訓練的人到這裡集合了！",0
272,0,False,False,False,3,0,0,0,3,False,False,1,25,"誰能來幫我們一把啊。",0
273,0,False,False,False,3,0,0,0,3,False,False,1,25,"嘁，又是盲頭蟹！",0
274,0,False,False,False,3,0,0,0,3,False,False,1,25,"糟糕，哥布林肯定會來的。",0
275,0,False,False,False,3,0,0,0,3,False,False,1,25,"得去籌備材料了啊。",0
276,0,False,False,False,3,0,0,0,3,False,False,1,25,"我決不會放過這些歐羅彭的！",0
277,0,False,False,False,3,0,0,0,3,False,False,1,25,"我的行李都在那裡面啊……",0
278,0,False,False,False,3,0,0,0,3,False,False,1,25,"這責任比較重大啊……",0
279,0,False,False,False,3,0,0,0,3,False,False,1,25,"有誰願意跟我們的新兵對練一下的嗎？",0
280,0,False,False,False,3,0,0,0,3,False,False,1,25,"啊，拉拉菲爾族真可愛啊。",0
281,0,False,False,False,3,0,0,0,3,False,False,1,25,"嗯，果然貓魅族才是第一啊。",0
282,0,False,False,False,3,0,0,0,3,False,False,1,25,"嗯？",0
283,0,False,False,False,3,0,0,0,3,False,False,1,25,"你說貓魅？",0
284,0,False,False,False,3,0,0,0,3,False,False,1,25,"你是拉拉菲爾派的嗎？",0
285,0,False,False,False,3,0,0,0,3,False,False,1,25,"拉拉菲爾族最棒了！",0
286,0,False,False,False,3,0,0,0,3,False,False,1,25,"貓魅族就是正義！",0
287,0,False,False,False,3,0,0,0,3,False,False,1,25,"喂，吵什麼呢？",0
288,0,False,False,False,3,0,0,0,3,False,False,1,25,"啊，不要礙事！",0
289,0,False,False,False,3,0,0,0,3,False,False,1,25,"這是我們之間的問題！",0
290,0,False,False,False,2,0,0,0,5,False,False,1,25,"呼……",0
291,0,False,False,False,3,0,0,0,3,False,False,1,25,"幹得很好！這道關門也可以放心了呢。",0
292,0,False,False,False,3,0,0,0,3,False,False,1,25,"笨蛋，你們平常有鍛鍊嗎？",0
293,0,False,False,False,2,0,0,0,3,False,False,1,25,"好啊，終於守住了！",0
294,0,False,False,False,2,0,0,0,3,False,False,1,25,"真是沒出息的傢伙們……",0
295,0,False,False,False,3,0,0,0,3,False,False,1,25,"這下新兵們也能有點緊迫感了吧。",0
296,0,False,False,False,3,0,0,0,3,False,False,1,25,"這工作對冒險者來說太難了嗎。",0
297,0,False,False,False,2,0,0,0,3,False,False,1,25,"啊，太、太強了！",0
298,0,False,False,False,3,0,0,0,3,False,False,1,25,"得救了……真是謝謝你！",0
299,0,False,False,False,2,0,0,0,3,False,False,1,25,"柳丁都被吃光了……",0
300,0,False,False,False,2,0,0,0,3,False,False,1,25,"這是替被你們吃掉的東西教訓你們！",0
301,0,False,False,False,2,0,0,0,3,False,False,1,25,"休想過橋！",0
302,0,False,False,False,2,0,0,0,3,False,False,1,25,"可惡，居然沒能守住……",0
303,0,False,False,False,2,0,0,0,3,False,False,1,25,"太好了，總算能上路了。",0
304,0,False,False,False,2,0,0,0,3,False,False,1,25,"老大！救命啊！",0
305,0,False,False,False,3,0,0,0,3,False,False,1,25,"看我出手！",0
306,0,False,False,False,2,0,0,0,3,False,False,1,25,"多謝了，終於可以重新開工了。",0
307,0,False,False,False,2,0,0,0,3,False,False,1,25,"損害不大，真是萬幸。",0
308,0,False,False,False,2,0,0,0,3,False,False,1,25,"又要重新訂貨了啊……",0
309,0,False,False,False,2,0,0,0,3,False,False,1,25,"撤退 撤退。",0
310,0,False,False,False,2,0,0,0,3,False,False,1,25,"多謝，這下可以放心用這些材料了。",0
311,0,False,False,False,2,0,0,0,3,False,False,1,25,"只要還有傭金，我們就會守住這座橋的！",0
312,0,False,False,False,2,0,0,0,3,False,False,1,25,"我們家就靠這個吃飯呢，太好了！",0
313,0,False,False,False,2,0,0,0,3,False,False,1,25,"討伐成功，收隊了！",0
314,0,False,False,False,3,0,0,0,3,False,False,1,25,"目標：佔據橋樑的海盜！",0
