key,0,1,2
28,70310,"我是負責檢驗窗口的弗洛帕桑！
接下來的聯合重建工程需要繼續清除十字鎬大街的瓦礫！
因為通道狹窄，請注意不要跌落下去！
作業順序也寫在這裡！

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

各位大地使者也能參加聯合重建工程！
在雲冠群島採集資源的閒暇之餘，請務必抽空前來參加！

弗洛帕桑",""
29,70311,"各位好！我是負責咕波好運道的莉茲貝絲！
十字鎬大街的重建工作進展得相當順利呢！
接下來的聯合重建工程分為兩種！

【清掃作業】
1.清掃殘留在道路上的細碎瓦礫

【鋪裝作業】
1.從物資存放處領取物料
2.在一次工地加工土木物料
3.對破損處進行鋪裝

請各位工匠在作業的空閒之餘，務必來挑戰一下咕波好運道哦！

莉茲貝絲",""
30,70312,"十字鎬大街的整備作業終於接近尾聲！
希望各位工匠能將中央廣場打造成供市民們休息的場所。

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

以上為工程全部內容，那就拜託了。

奧格伯特",""
31,70313,"多虧了各位工匠的努力，十字鎬大街終於完工了！
這條大街將成為重建工程中最為重要的交通運輸網路。
感謝各位的竭力相助！

接下來預定對聖羅艾勒廣場進行整備。
不過因為地勢起伏太多，請各位一定注意要安全作業。
那就拜託各位了。

弗朗塞爾",""
32,70314,"多虧了各位工匠，十字鎬大街完工了！
接下來要在下一段道路上搭建腳手板，方便立足！
聯合重建工程的內容如下。

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

奧格伯特",""
33,70315,"各位工匠們好，我是負責排名窗口的呂多佛蘭。
我期待著各位能夠前來參加在聖羅艾勒廣場進行的聯合重建工程，清除那裡的瓦礫。
作業順序如下。

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

我會認真記錄下各位每日對重建工作做出的所有貢獻！

呂多佛蘭",""
34,70316,"接下來的聯合重建工程預定對聖羅艾勒廣場進行清掃與鋪裝作業。
請按照以下步驟進行作業。

【清掃作業】
1.清掃殘留在道路上的細碎瓦礫

【鋪裝作業】
1.從物資存放處領取物料
2.在一次工地加工土木物料
3.對破損處進行鋪裝

以上為工程全部內容，那就拜託了。

奧格伯特",""
35,70317,"接下來的聯合重建工程將建設水路與圓臺！
作業順序如下！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

以上為工程全部內容，那就拜託了。

奧格伯特",""
36,70318,"聖羅艾勒廣場完工了！
感謝各位工匠對廣場和水路進行了精心地設計。
也請大家來這裡一邊眺望來往的人群，一邊盡情地暢談休憩。

接下來終於要開始對居住區進行整備了。
因為面積廣闊，所以作業量也非同小可，還請各位工匠多多幫忙。

弗朗塞爾",""
37,70319,"終於要開始著手居住區的工程了！
請按照以下順序參加聯合重建工程清除瓦礫！

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

雖然面積廣闊，作業很辛苦，但還請努力一下吧。

奧格伯特",""
38,70320,"感謝各位平日裡大量的交付物料！
多虧了各位，聯合重建工程計畫目前正在順利進行中。
請各位像上回一樣繼續協助清除瓦礫！

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

以上為此次工程的內容，拜託各位了！

波特金",""
39,70321,"多虧了各位工匠，新巢居住區的瓦礫清除作業即將完成！
請繼續協助以下的聯合重建工程！

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處


也請各位務必抽空來玩玩咕波好運道！

莉茲貝絲",""
40,70322,"多虧了各位工匠，本期的瓦礫清除作業完成了！
接下來的聯合重建工程是對新巢居住區整體進行清掃和鋪裝。
因為面積廣闊需要分頭進行作業。

【清掃作業】
1.清掃殘留在道路上的細碎瓦礫

【鋪裝作業】
1.從物資存放處領取物料
2.在一次工地加工土木物料
3.對破損處進行鋪裝

以上為工程全部內容，那就拜託了。

奧格伯特",""
41,70323,"終於到了建設住房的階段！
這也是工匠們不斷交付物料的成果！
接下來拜託各位工匠按照以下順序進行聯合重建工程。

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

為了不讓居民們著涼，我們得為他們提供一個溫暖的家才行啊。

奧格伯特",""
42,70324,"看到新的房屋不斷地建設起來，真是感到很欣慰。
就趁著這個勢頭建設下去吧！
作業內容與上回相同。

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

如果收集到了蒼天街振興票，就來找我兌換吧。

艾妮",""
43,70325,"還剩下3套住房尚未建設！
這是本期最後的聯合重建工程！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

以上為工程全部內容，那就拜託了。

奧格伯特",""
44,70326,"多虧了各位工匠們的努力，
新巢居住區的全整備計畫終於完工了！
這樣一來就能為雲霧街受凍的市民們
提供溫暖的房子了！
實在是非常感謝各位！
在下次重建工程計畫立案之前，
請各位繼續協助進行物資的籌備工作。

也請各位工匠今後繼續協助重建工程！

弗朗塞爾",""
45,0,"“咕波好運道”是與交付物資聯動的重建抽獎活動。

將咕波好運道指定的委託品交付給波特金後，將會獲得印章。
攢齊5個印章後就能進行1次抽獎。

抽獎卡分為左側1格，右側3格，可以選擇刮開其中一格。
左側格子中可以刮出2等到4等獎，
右側格子中可以刮出1等到5等獎。

獎品的內容每次都會發生變化，
詳細內容請確認獎品表。
說不定還有只能通過抽獎才可以獲得的獎品哦？！

對此有興趣的人，請找咕波好運道窗口的莉茲貝絲了解詳情！",""
46,0,"此次，含有豐富資源的“雲冠群島”
被指定成為了伊修加爾德重建工程的公共資源採集地。

為此特地向優秀的採集家們介紹“雲冠群島”的詳情。
請充分運用特殊的機工工具“乙太鑽孔機”，
採集更多的物料！

由於要做好品質管理，
因此從雲冠群島採集回來的物料需要進行檢驗。
採集回來後請先前往弗洛帕桑處進行檢驗。
檢驗後會收到<Sheet(Item,28063,0)/>作為謝禮。

詳情請去諮詢雲海探索窗口的奧瓦艾爾。",""
47,0,"開始進行落羽商業區的整備計畫！","弗朗塞爾"
48,0,"開始進行算盤大街的整備計畫！","弗朗塞爾"
49,0,"開始進行白霜官舍的整備計畫！","弗朗塞爾"
50,0,"本期的重建工程計畫全部完成了！","弗朗塞爾"
51,70327,"我是擔任蒼天街重建工程總監的弗朗塞爾·德·艾因哈特。

在大家的幫助下，新巢居住區的整備工程順利完成了，目前正在有序地推進居民的移居計畫。在此非常感謝各位的協助。
本期的計畫預定將西側的區域打造成支撐起整個蒼天街經濟的商業區。待完工後，作為總監我會盡最大努力使該地區繁榮熱鬧起來，還請各位繼續前來提供幫助與支持。

弗朗塞爾",""
52,70328,"我是蒼天街重建工程的現場監督奧格伯特。
本期計畫預定將西側區域打造成商業區，還請各位協助。
首先要從清除無名眾人廣場西側的瓦礫開始！

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

搬運工作要求體力與力量，歡迎對這方面有自信的人參加。

奧格伯特",""
53,70329,"我是負責裝備品修理的艾洛薇！
為了對落羽商業區進行整備，請各位繼續清除瓦礫！

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

此外，為了方便大家進行作業，我這裡還準備了修理材料與染料等物資，請務必過來看看！

艾洛薇",""
54,70330,"從事聯合重建工程的各位工匠辛苦了，感謝各位平日裡對重建工作做出的貢獻。
近距離觀賞各位工匠施展出精妙絕倫的技巧後，身為排名窗口負責人的我——呂多佛蘭已經無法抑制住心中的激動之情。
還請各位工匠積極地參加聯合重建工程。

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

此外，也請各位工匠不要忘記來領取累計技巧點的報酬。

呂多佛蘭",""
55,70331,"請各位工匠協助落羽商業區的整備工作！

【清掃作業】
1.清掃殘留在道路上的細碎瓦礫

【鋪裝作業】
1.從物資存放處領取物料
2.在一次工地加工土木物料
3.對破損處進行鋪裝

對於各位工匠所做的貢獻，我們深表謝意。為此我們將逐漸擴充商品的種類，還請務必來我這裡進行交換。

艾妮",""
56,70332,"落羽商業區的鋪裝工作，辛苦各位了！
接下來要開始在落羽商業區建造住房與大規模設施了。

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

那就拜託了！

奧格伯特",""
57,70333,"各位工匠，感謝你們平日裡交付的委託品！
期待各位能夠積極地參加聯合重建工程！
本次的作業計畫如下：

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

那就拜託各位工匠了！

波特金",""
58,70334,"落羽商業區的住房建設工作終於接近尾聲！
還請各位工匠也來幫忙進行建設！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

此外活躍在雲冠群島的各位大地使者們，我們也期待著你們的協助！

弗洛帕桑",""
59,70335,"落羽商業區的整備計畫順利完成了！
天鋼機工坊的分館完成後，想必重建以及生活所需的機器將會被更高效地製造出來吧。
接下來請各位工匠開始對冠以商人的象徵物之名的算盤大街進行整備！

弗朗塞爾",""
60,70336,"接下來要對預定與十字鎬大街相通的算盤大街進行瓦礫清除作業！
請各位工匠積極參加聯合重建工程！

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

因存在多處斜坡，請各位工匠在作業時多多注意安全！

奧格伯特",""
61,70337,"這裡沒有咕波果哦！不過這裡倒是有咕波好運道！
莉茲貝絲在此通知大家接下來要進行的聯合重建工程內容！

【清掃作業】
1.清掃殘留在道路上的細碎瓦礫

【鋪裝作業】
1.從物資存放處領取物料
2.在一次工地加工土木物料
3.對破損處進行鋪裝

如果各位收集到了印章的話，請務必來挑戰一下咕波好運道哦！

莉茲貝絲",""
62,70338,"我有件事想要拜託各位工匠。
希望各位工匠能夠參加佈設算盤大街景觀的聯合重建工程。
作業內容如下：

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

我期待各位美麗的工匠能夠運用華麗的技巧為整條大街創造出奪目的裝飾。

呂多佛蘭",""
63,70339,"在眾多工匠的努力付出下，算盤大街終於順利完成了！非常感謝！
接下來我想推進白霜官舍的建造計畫，該設施建成後將成為參與重建工程的皇都工匠與勞動者的集合住宅。
此次為大規模的設施建設計畫，因此也將多次進行聯合重建工程。希望各位工匠踴躍參加。

弗朗塞爾",""
64,70340,"白霜官舍預定建設成能夠接納多人入住的大規模設施！
因此也會連續展開建造類的聯合重建工程，請大家根據自身的情況合理參加！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

此次將是本期最後的聯合重建工程，有勞你們了！

奧格伯特",""
65,70341,"白霜官舍的施工作業全部完成，本期的整備計畫就此宣告竣工！
各位工匠，感謝你們的協助！
為了促進落羽商業區的經濟發展，今後預計將會對製造業、商業相關的稅金施行減免政策，並為商人提供全面的保障。
希望以後這裡能夠形成人員往來密集、物資流通豐富的繁榮大街。
對於參加重建工程的工匠們，在此請允許我對你們獻上最大程度的感謝。

弗朗塞爾",""
66,0,"開始進行西升歌文化區的整備計畫！","弗朗塞爾"
67,0,"開始進行詩伯門的整備計畫！","弗朗塞爾"
68,0,"開始進行東升歌文化區的整備計畫！","弗朗塞爾"
69,0,"開始進行天工紀念碑的建造計畫！","弗朗塞爾"
70,0,"蒼天街重建工程宣告全面竣工！","弗朗塞爾"
71,70342,"我是擔任蒼天街重建工程總監的弗朗塞爾·德·艾因哈特。
 
多虧了各位的協助，第四期重建工程計畫終於開始動工了。
本期將是最後的重建工程計畫。
為了完成蒼天街的重建，還請各位過來幫忙！

弗朗塞爾",""
72,70343,"首先要進行的是第四期重建工程計畫的首次聯合重建工程。
工作順序我就先寫在這裡了。

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

以上為工程全部內容，那就拜託了。

奧格伯特",""
73,70344,"下一次聯合重建工程共分為兩個部分。

【清掃作業】
1.清掃殘留在道路上的細碎瓦礫

【鋪裝作業】
1.從物資存放處領取物料
2.在一次工地加工土木物料
3.對破損處進行鋪裝

我將各位揮灑汗水時的英姿都記錄了下來哦。

呂多佛蘭",""
74,70345,"多虧了各位的協助，鋪裝作業已經完成了，接下來要開始聯合重建工程建設住房了！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

我期待著各位能施展出精湛的技藝！

奧格伯特",""
75,70346,"這裡沒有咕波果哦！不過這裡倒是有咕波好運道！
請各位繼續協助進行西文化區的住房建設！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

以上為此次工作順序！也請各位不要忘記到咕波好運道抽獎哦！

莉茲貝絲",""
76,70347,"感謝各位平日裡交付的物資！
在各位的努力下，聯合重建工程也在按照預定計劃順利進行中！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

以上所列出的作業就拜託各位了！

波特金",""
77,70353,"多虧了各位的協助，西升歌文化區的整備計畫順利完成了。
接下來將要開始詩伯門的整備計畫。
詩伯門通往伊修加爾德上層，將會讓人們往來蒼天街更加便利。
請各位多多幫忙。

弗朗塞爾",""
78,70354,"我是雲冠群島素材檢驗窗口的負責人弗洛帕桑！
這次將由我來為各位介紹聯合重建工程的內容！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

本次工程後詩伯門即可竣工，拜託各位了！

弗洛帕桑",""
79,70348,"在各位的協助下，詩伯門終於完工了！
接下來預定重建的區域是東升歌文化區。
在做好聯合重建工程的準備前，請各位協助交付物料。

弗朗塞爾",""
80,70349,"準備開始在東文化區進行清除瓦礫的聯合重建工程！
作業的順序我就先寫在這裡了。

1.將大塊瓦礫進行粉碎
2.挑選可以搬運的瓦礫碎片
3.將瓦礫碎片搬運至堆積處

這將是最後一次開展清除瓦礫的工作，感謝各位的幫助。

奧格伯特",""
81,70350,"我來為各位介紹此次清掃與鋪裝的聯合重建工程內容！

【清掃作業】
1.清掃殘留在道路上的細碎瓦礫

【鋪裝作業】
1.從物資存放處領取物料
2.在一次工地加工土木物料
3.對破損處進行鋪裝

這樣一來蒼天街的鋪裝作業算是全部完成了！

莉茲貝絲",""
82,70351,"東升歌文化區的建設工程已經開始動工了，我來為各位解說一下。
請按照下列的順序參加聯合重建工程。

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

想要購買雜貨或是修理裝備時請來找我！

艾洛薇",""
83,70352,"多虧了各位交付的大量物資，住房的建設快要完成了！
以下為此次聯合重建工程的作業順序！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

期待各位的別出心裁之作能夠順利完工！

波特金",""
84,70355,"東升歌文化區的整備計畫全部完成了！
接下來將要對浸雪浴場進行整備。
這裡將引入溫暖的溫泉，預定成為人們休息的設施。
請各位多多幫忙！

弗朗塞爾",""
85,70356,"為了建設溫暖的浴場，目前正在招募人手。
請各位按照下列順序，奮勇參加。

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

設施完成之後不分男女老幼，大家都來享受溫泉吧。

艾妮",""
86,70357,"在重建工程竣工前，我們想建造一座紀念碑，感謝工匠們為重建工程做出的貢獻！
請來到算盤大街參加建造紀念碑的聯合重建工程！

1.從物資存放處領取物料
2.在一次工地加工物料
3.在最終工地進行建造

平日勞煩大家了！非常感謝！

奧格伯特",""
87,70358,"多虧了各位的努力，
蒼天街的所有重建計畫全部完成了。

請允許我向長期參加重建工程計畫的工匠們，
以及其他所有人表示感謝。
真的是、真的是太謝謝你們了！

【補充】
對於在重建計畫完成後打算繼續提供物資的各位工匠，
我們也將會提供相應的謝禮。

弗朗塞爾",""
88,0,"即將舉辦蒼天街復興慶典！","弗朗塞爾"
89,70359,"在來自各方的眾多工匠的協助下，
蒼天街的重建工程計畫終於竣工了。

為了款待從外國遠道而來的各位客人，
蒼天街將定期舉辦名為“蒼天街復興慶典”的慶典活動。
我們準備了豪華的報酬，請各位踴躍參加！

弗朗塞爾",""
90,0,"“慶典”是蒼天街復興慶典期間定期舉辦的多人大型活動。

每次慶典都由連續的多個小活動組成。

我們為參加人員準備了精美禮品，
期待來自外國的友人也能積極踴躍參加！",""
