key,0,1,2,3,4,5,6,7,8,9
10044,319,0,0,0,5,0,0,0,18500,"劍術士44"
10045,311,0,0,0,5,0,0,0,19000,"劍術士45"
10046,313,0,0,0,3,0,0,0,19500,"劍術士46"
10047,280,0,0,0,5,0,0,0,20000,"劍術士47"
10048,200,0,0,0,5,0,0,0,20500,"劍術士48"
10049,290,0,0,0,5,0,0,0,21000,"劍術士49"
10050,332,90,0,0,5,5,0,0,21500,"劍術士50"
20001,207,0,0,0,4,0,0,0,75,"格鬥士01"
20002,206,0,0,0,4,0,0,0,180,"格鬥士02"
20003,208,0,0,0,4,0,0,0,360,"格鬥士03"
20004,209,0,0,0,4,0,0,0,410,"格鬥士04"
20005,214,0,0,0,4,0,0,0,530,"格鬥士05"
20006,9,0,0,0,4,0,0,0,980,"格鬥士06"
20007,217,0,0,0,4,0,0,0,1100,"格鬥士07"
20008,218,0,0,0,4,0,0,0,1300,"格鬥士08"
20009,219,0,0,0,4,0,0,0,1600,"格鬥士09"
20010,225,226,222,0,2,2,2,0,1700,"格鬥士10"
20011,228,0,0,0,4,0,0,0,2300,"格鬥士11"
20012,227,0,0,0,4,0,0,0,3200,"格鬥士12"
20013,233,0,0,0,4,0,0,0,4000,"格鬥士13"
20014,232,0,0,0,4,0,0,0,4500,"格鬥士14"
20015,115,234,235,0,2,2,2,0,5000,"格鬥士15"
20016,237,0,0,0,4,0,0,0,5300,"格鬥士16"
20017,241,0,0,0,4,0,0,0,5500,"格鬥士17"
20018,239,0,0,0,4,0,0,0,5700,"格鬥士18"
20019,238,0,0,0,4,0,0,0,5900,"格鬥士19"
20020,243,242,244,0,2,2,2,0,6100,"格鬥士20"
20021,134,0,0,0,5,0,0,0,6300,"格鬥士21"
20022,136,0,0,0,5,0,0,0,6500,"格鬥士22"
20023,33,0,0,0,5,0,0,0,6700,"格鬥士23"
20024,34,0,0,0,5,0,0,0,6900,"格鬥士24"
20025,139,149,258,0,3,3,3,0,7100,"格鬥士25"
20026,157,0,0,0,5,0,0,0,7600,"格鬥士26"
20027,260,0,0,0,5,0,0,0,8600,"格鬥士27"
20028,156,0,0,0,5,0,0,0,9400,"格鬥士28"
20029,160,0,0,0,5,0,0,0,9700,"格鬥士29"
20030,37,169,167,0,3,3,3,0,10000,"格鬥士30"
20031,41,0,0,0,5,0,0,0,11000,"格鬥士31"
20032,264,0,0,0,5,0,0,0,12000,"格鬥士32"
20033,269,0,0,0,5,0,0,0,12500,"格鬥士33"
20034,171,0,0,0,5,0,0,0,13000,"格鬥士34"
20035,51,56,58,0,3,3,3,0,13500,"格鬥士35"
20036,64,0,0,0,5,0,0,0,14000,"格鬥士36"
20037,296,0,0,0,5,0,0,0,14500,"格鬥士37"
20038,298,0,0,0,5,0,0,0,15000,"格鬥士38"
20039,300,0,0,0,5,0,0,0,16000,"格鬥士39"
20040,303,177,178,0,3,3,3,0,16500,"格鬥士40"
20041,275,0,0,0,6,0,0,0,17000,"格鬥士41"
20042,73,0,0,0,6,0,0,0,17500,"格鬥士42"
20043,189,0,0,0,2,0,0,0,18000,"格鬥士43"
20044,190,0,0,0,6,0,0,0,18500,"格鬥士44"
20045,334,309,317,0,3,3,3,0,19000,"格鬥士45"
20046,312,0,0,0,6,0,0,0,19500,"格鬥士46"
20047,321,0,0,0,6,0,0,0,20000,"格鬥士47"
20048,193,0,0,0,6,0,0,0,20500,"格鬥士48"
20049,326,0,0,0,6,0,0,0,21000,"格鬥士49"
20050,282,290,88,0,3,3,4,0,21500,"格鬥士50"
30001,1,0,0,0,3,0,0,0,75,"斧術士01"
30002,2,0,0,0,3,0,0,0,180,"斧術士02"
30003,3,0,0,0,3,0,0,0,360,"斧術士03"
30004,7,0,0,0,3,0,0,0,410,"斧術士04"
30005,6,0,0,0,3,0,0,0,530,"斧術士05"
30006,8,0,0,0,3,0,0,0,980,"斧術士06"
30007,11,0,0,0,3,0,0,0,1100,"斧術士07"
30008,12,0,0,0,3,0,0,0,1300,"斧術士08"
30009,15,0,0,0,3,0,0,0,1600,"斧術士09"
30010,17,0,0,0,3,0,0,0,1700,"斧術士10"
30011,18,0,0,0,4,0,0,0,2300,"斧術士11"
30012,20,0,0,0,4,0,0,0,3200,"斧術士12"
30013,21,0,0,0,4,0,0,0,4000,"斧術士13"
30014,22,0,0,0,4,0,0,0,4500,"斧術士14"
30015,23,0,0,0,4,0,0,0,5000,"斧術士15"
30016,24,0,0,0,4,0,0,0,5300,"斧術士16"
30017,25,26,27,0,4,3,2,0,5500,"斧術士17"
30018,29,0,0,0,4,0,0,0,5700,"斧術士18"
30019,28,0,0,0,4,0,0,0,5900,"斧術士19"
30020,30,0,0,0,4,0,0,0,6100,"斧術士20"
30021,32,0,0,0,4,0,0,0,6300,"斧術士21"
30022,135,0,0,0,4,0,0,0,6500,"斧術士22"
30023,246,0,0,0,4,0,0,0,6700,"斧術士23"
30024,145,0,0,0,4,0,0,0,6900,"斧術士24"
30025,149,0,0,0,4,0,0,0,7100,"斧術士25"
30026,252,0,0,0,4,0,0,0,7600,"斧術士26"
30027,150,251,257,0,4,3,2,0,8600,"斧術士27"
30028,256,0,0,0,4,0,0,0,9400,"斧術士28"
30029,159,0,0,0,4,0,0,0,9700,"斧術士29"
30030,165,0,0,0,4,0,0,0,10000,"斧術士30"
30031,168,0,0,0,4,0,0,0,11000,"斧術士31"
30032,166,269,48,0,4,3,2,0,12000,"斧術士32"
30033,46,0,0,0,4,0,0,0,12500,"斧術士33"
30034,52,0,0,0,4,0,0,0,13000,"斧術士34"
30035,56,0,0,0,4,0,0,0,13500,"斧術士35"
30036,294,0,0,0,4,0,0,0,14000,"斧術士36"
30037,297,296,300,0,4,3,2,0,14500,"斧術士37"
30038,302,0,0,0,4,0,0,0,15000,"斧術士38"
30039,303,0,0,0,4,0,0,0,16000,"斧術士39"
30040,66,0,0,0,4,0,0,0,16500,"斧術士40"
30041,178,0,0,0,5,0,0,0,17000,"斧術士41"
30042,275,73,187,0,5,3,2,0,17500,"斧術士42"
30043,186,0,0,0,1,0,0,0,18000,"斧術士43"
30044,190,0,0,0,5,0,0,0,18500,"斧術士44"
30045,309,0,0,0,5,0,0,0,19000,"斧術士45"
30046,322,0,0,0,5,0,0,0,19500,"斧術士46"
30047,78,192,278,0,5,3,2,0,20000,"斧術士47"
30048,202,0,0,0,5,0,0,0,20500,"斧術士48"
30049,283,0,0,0,5,0,0,0,21000,"斧術士49"
30050,93,0,0,0,5,0,0,0,21500,"斧術士50"
40001,1,0,0,0,3,0,0,0,75,"槍術士01"
40002,95,0,0,0,3,0,0,0,180,"槍術士02"
40003,96,0,0,0,3,0,0,0,360,"槍術士03"
40004,97,0,0,0,3,0,0,0,410,"槍術士04"
40005,100,0,0,0,3,0,0,0,530,"槍術士05"
40006,102,0,0,0,3,0,0,0,980,"槍術士06"
40007,103,104,0,0,3,3,0,0,1100,"槍術士07"
40008,105,0,0,0,3,0,0,0,1300,"槍術士08"
40009,108,111,0,0,3,3,0,0,1600,"槍術士09"
40010,109,0,0,0,3,0,0,0,1700,"槍術士10"
40011,115,0,0,0,3,0,0,0,2300,"槍術士11"
40012,116,0,0,0,3,0,0,0,3200,"槍術士12"
40013,118,0,0,0,3,0,0,0,4000,"槍術士13"
40014,119,0,0,0,3,0,0,0,4500,"槍術士14"
40015,120,121,0,0,3,3,0,0,5000,"槍術士15"
40016,122,0,0,0,3,0,0,0,5300,"槍術士16"
40017,123,126,0,0,3,3,0,0,5500,"槍術士17"
40018,132,0,0,0,3,0,0,0,5700,"槍術士18"
40019,130,131,0,0,3,3,0,0,5900,"槍術士19"
40020,133,0,0,0,3,0,0,0,6100,"槍術士20"
40021,32,0,0,0,4,0,0,0,6300,"槍術士21"
40022,136,0,0,0,4,0,0,0,6500,"槍術士22"
40023,246,0,0,0,4,0,0,0,6700,"槍術士23"
40024,147,0,0,0,4,0,0,0,6900,"槍術士24"
40025,248,151,0,0,3,4,0,0,7100,"槍術士25"
40026,252,0,0,0,4,0,0,0,7600,"槍術士26"
40027,257,158,0,0,4,3,0,0,8600,"槍術士27"
40028,261,0,0,0,4,0,0,0,9400,"槍術士28"
40029,162,37,0,0,4,3,0,0,9700,"槍術士29"
40030,164,0,0,0,4,0,0,0,10000,"槍術士30"
40031,165,0,0,0,4,0,0,0,11000,"槍術士31"
40032,40,0,0,0,4,0,0,0,12000,"槍術士32"
40033,268,269,0,0,4,3,0,0,12500,"槍術士33"
40034,172,0,0,0,4,0,0,0,13000,"槍術士34"
40035,63,58,0,0,4,3,0,0,13500,"槍術士35"
40036,297,0,0,0,4,0,0,0,14000,"槍術士36"
40037,294,173,0,0,4,3,0,0,14500,"槍術士37"
40038,175,0,0,0,4,0,0,0,15000,"槍術士38"
40039,302,305,0,0,4,3,0,0,16000,"槍術士39"
40040,274,0,0,0,4,0,0,0,16500,"槍術士40"
40041,308,307,0,0,5,4,0,0,17000,"槍術士41"
40042,73,0,0,0,5,0,0,0,17500,"槍術士42"
40043,187,189,0,0,5,2,0,0,18000,"槍術士43"
40044,190,0,0,0,5,0,0,0,18500,"槍術士44"
40045,333,311,0,0,4,5,0,0,19000,"槍術士45"
40046,312,0,0,0,5,0,0,0,19500,"槍術士46"
40047,77,325,0,0,5,4,0,0,20000,"槍術士47"
40048,327,0,0,0,5,0,0,0,20500,"槍術士48"
40049,204,290,0,0,5,4,0,0,21000,"槍術士49"
40050,92,0,0,0,5,0,0,0,21500,"槍術士50"
50001,1,0,0,0,4,0,0,0,75,"弓術士01"
50002,95,0,0,0,4,0,0,0,180,"弓術士02"
50003,96,0,0,0,4,0,0,0,360,"弓術士03"
50004,97,0,0,0,4,0,0,0,410,"弓術士04"
50005,101,0,0,0,4,0,0,0,530,"弓術士05"
50006,98,0,0,0,4,0,0,0,980,"弓術士06"
50007,103,0,0,0,4,0,0,0,1100,"弓術士07"
50008,108,0,0,0,4,0,0,0,1300,"弓術士08"
50009,107,0,0,0,4,0,0,0,1600,"弓術士09"
50010,110,0,0,0,4,0,0,0,1700,"弓術士10"
50011,112,0,0,0,4,0,0,0,2300,"弓術士11"
50012,115,0,0,0,4,0,0,0,3200,"弓術士12"
50013,113,116,117,118,1,1,1,1,4000,"弓術士13"
50014,119,0,0,0,4,0,0,0,4500,"弓術士14"
50015,120,0,0,0,4,0,0,0,5000,"弓術士15"
50016,122,0,0,0,4,0,0,0,5300,"弓術士16"
50017,123,0,0,0,4,0,0,0,5500,"弓術士17"
50018,128,0,0,0,3,0,0,0,5700,"弓術士18"
50019,133,0,0,0,4,0,0,0,5900,"弓術士19"
50020,129,0,0,0,4,0,0,0,6100,"弓術士20"
50021,32,0,0,0,5,0,0,0,6300,"弓術士21"
50022,135,0,0,0,5,0,0,0,6500,"弓術士22"
50023,33,246,138,144,2,2,2,2,6700,"弓術士23"
50024,146,0,0,0,5,0,0,0,6900,"弓術士24"
50025,152,0,0,0,5,0,0,0,7100,"弓術士25"
50026,253,0,0,0,5,0,0,0,7600,"弓術士26"
50027,257,0,0,0,5,0,0,0,8600,"弓術士27"
50028,157,0,0,0,5,0,0,0,9400,"弓術士28"
50029,159,0,0,0,5,0,0,0,9700,"弓術士29"
50030,37,0,0,0,5,0,0,0,10000,"弓術士30"
50031,165,0,0,0,5,0,0,0,11000,"弓術士31"
50032,265,0,0,0,5,0,0,0,12000,"弓術士32"
50033,264,47,269,172,2,2,2,2,12500,"弓術士33"
50034,52,0,0,0,5,0,0,0,13000,"弓術士34"
50035,56,0,0,0,5,0,0,0,13500,"弓術士35"
50036,63,65,62,272,2,2,2,2,14000,"弓術士36"
50037,295,0,0,0,5,0,0,0,14500,"弓術士37"
50038,298,0,0,0,5,0,0,0,15000,"弓術士38"
50039,301,0,0,0,5,0,0,0,16000,"弓術士39"
50040,307,0,0,0,5,0,0,0,16500,"弓術士40"
50041,306,0,0,0,5,0,0,0,17000,"弓術士41"
50042,308,0,0,0,5,0,0,0,17500,"弓術士42"
50043,72,73,179,187,2,2,2,2,18000,"弓術士43"
50044,319,0,0,0,5,0,0,0,18500,"弓術士44"
50045,191,0,0,0,5,0,0,0,19000,"弓術士45"
50046,314,318,320,279,2,2,2,2,19500,"弓術士46"
50047,194,0,0,0,5,0,0,0,20000,"弓術士47"
50048,205,0,0,0,5,0,0,0,20500,"弓術士48"
50049,285,0,0,0,5,0,0,0,21000,"弓術士49"
50050,89,0,0,0,5,0,0,0,21500,"弓術士50"
60001,1,0,0,0,3,0,0,0,75,"幻術士01"
60002,95,0,0,0,3,0,0,0,180,"幻術士02"
60003,96,0,0,0,3,0,0,0,360,"幻術士03"
60004,97,0,0,0,3,0,0,0,410,"幻術士04"
60005,99,0,0,0,3,0,0,0,530,"幻術士05"
60006,98,0,0,0,3,0,0,0,980,"幻術士06"
60007,101,0,0,0,3,0,0,0,1100,"幻術士07"
60008,102,0,0,0,3,0,0,0,1300,"幻術士08"
60009,106,0,0,0,3,0,0,0,1600,"幻術士09"
60010,114,0,0,0,3,0,0,0,1700,"幻術士10"
60011,109,0,0,0,3,0,0,0,2300,"幻術士11"
60012,115,113,0,0,3,2,0,0,3200,"幻術士12"
60013,18,0,0,0,3,0,0,0,4000,"幻術士13"
60014,118,0,0,0,3,0,0,0,4500,"幻術士14"
60015,121,0,0,0,3,0,0,0,5000,"幻術士15"
60016,122,0,0,0,3,0,0,0,5300,"幻術士16"
60017,123,0,0,0,3,0,0,0,5500,"幻術士17"
60018,127,0,0,0,3,0,0,0,5700,"幻術士18"
60019,130,0,0,0,3,0,0,0,5900,"幻術士19"
60020,131,0,0,0,3,0,0,0,6100,"幻術士20"
60021,32,0,0,0,3,0,0,0,6300,"幻術士21"
60022,135,245,247,0,3,2,2,0,6500,"幻術士22"
60023,139,0,0,0,3,0,0,0,6700,"幻術士23"
60024,143,0,0,0,3,0,0,0,6900,"幻術士24"
60025,151,0,0,0,3,0,0,0,7100,"幻術士25"
60026,252,0,0,0,3,0,0,0,7600,"幻術士26"
60027,255,0,0,0,3,0,0,0,8600,"幻術士27"
60028,158,0,0,0,3,0,0,0,9400,"幻術士28"
60029,159,0,0,0,3,0,0,0,9700,"幻術士29"
60030,37,0,0,0,3,0,0,0,10000,"幻術士30"
60031,169,0,0,0,4,0,0,0,11000,"幻術士31"
60032,167,43,50,265,4,2,2,1,12000,"幻術士32"
60033,170,0,0,0,4,0,0,0,12500,"幻術士33"
60034,52,0,0,0,4,0,0,0,13000,"幻術士34"
60035,297,0,0,0,4,0,0,0,13500,"幻術士35"
60036,174,0,0,0,4,0,0,0,14000,"幻術士36"
60037,175,0,0,0,4,0,0,0,14500,"幻術士37"
60038,302,0,0,0,4,0,0,0,15000,"幻術士38"
60039,299,0,0,0,4,0,0,0,16000,"幻術士39"
60040,308,0,0,0,4,0,0,0,16500,"幻術士40"
60041,273,0,0,0,4,0,0,0,17000,"幻術士41"
60042,66,306,72,73,4,2,2,1,17500,"幻術士42"
60043,183,0,0,0,2,0,0,0,18000,"幻術士43"
60044,191,0,0,0,4,0,0,0,18500,"幻術士44"
60045,312,0,0,0,4,0,0,0,19000,"幻術士45"
60046,323,0,0,0,4,0,0,0,19500,"幻術士46"
60047,77,0,0,0,4,0,0,0,20000,"幻術士47"
60048,203,0,0,0,4,0,0,0,20500,"幻術士48"
60049,285,0,0,0,4,0,0,0,21000,"幻術士49"
60050,94,0,0,0,4,0,0,0,21500,"幻術士50"
70001,1,0,0,0,3,0,0,0,75,"咒術士01"
70002,207,0,0,0,3,0,0,0,180,"咒術士02"
70003,208,0,0,0,3,0,0,0,360,"咒術士03"
70004,209,0,0,0,3,0,0,0,410,"咒術士04"
70005,215,0,0,0,3,0,0,0,530,"咒術士05"
70006,212,0,0,0,3,0,0,0,980,"咒術士06"
70007,216,0,0,0,3,0,0,0,1100,"咒術士07"
70008,217,0,0,0,3,0,0,0,1300,"咒術士08"
70009,220,0,0,0,3,0,0,0,1600,"咒術士09"
70010,221,0,0,0,3,0,0,0,1700,"咒術士10"
70011,228,229,0,0,3,2,0,0,2300,"咒術士11"
70012,227,231,0,0,3,2,0,0,3200,"咒術士12"
70013,233,232,0,0,3,2,0,0,4000,"咒術士13"
70014,234,0,0,0,3,0,0,0,4500,"咒術士14"
70015,236,0,0,0,3,0,0,0,5000,"咒術士15"
70016,237,0,0,0,3,0,0,0,5300,"咒術士16"
70017,241,0,0,0,3,0,0,0,5500,"咒術士17"
70018,239,0,0,0,3,0,0,0,5700,"咒術士18"
70019,243,0,0,0,3,0,0,0,5900,"咒術士19"
70020,244,0,0,0,3,0,0,0,6100,"咒術士20"
70021,134,137,0,0,4,2,0,0,6300,"咒術士21"
70022,33,246,0,0,4,2,0,0,6500,"咒術士22"
70023,247,139,0,0,4,2,0,0,6700,"咒術士23"
70024,144,143,0,0,4,2,0,0,6900,"咒術士24"
70025,148,0,0,0,4,0,0,0,7100,"咒術士25"
70026,254,0,0,0,4,0,0,0,7600,"咒術士26"
70027,251,0,0,0,4,0,0,0,8600,"咒術士27"
70028,260,0,0,0,4,0,0,0,9400,"咒術士28"
70029,263,0,0,0,4,0,0,0,9700,"咒術士29"
70030,168,0,0,0,4,0,0,0,10000,"咒術士30"
70031,44,166,0,0,5,2,0,0,11000,"咒術士31"
70032,264,170,0,0,5,2,0,0,12000,"咒術士32"
70033,269,49,0,0,5,2,0,0,12500,"咒術士33"
70034,50,172,0,0,5,2,0,0,13000,"咒術士34"
70035,62,0,0,0,5,0,0,0,13500,"咒術士35"
70036,54,0,0,0,5,0,0,0,14000,"咒術士36"
70037,295,0,0,0,5,0,0,0,14500,"咒術士37"
70038,298,0,0,0,5,0,0,0,15000,"咒術士38"
70039,299,0,0,0,5,0,0,0,16000,"咒術士39"
70040,273,0,0,0,5,0,0,0,16500,"咒術士40"
70041,308,179,0,0,6,2,0,0,17000,"咒術士41"
70042,73,186,0,0,6,1,0,0,17500,"咒術士42"
70043,187,188,0,0,6,2,0,0,18000,"咒術士43"
70044,310,191,0,0,6,2,0,0,18500,"咒術士44"
70045,315,316,0,0,3,2,0,0,19000,"咒術士45"
70046,278,0,0,0,6,0,0,0,19500,"咒術士46"
70047,78,0,0,0,6,0,0,0,20000,"咒術士47"
70048,201,0,0,0,6,0,0,0,20500,"咒術士48"
70049,284,0,0,0,6,0,0,0,21000,"咒術士49"
70050,91,0,0,0,6,0,0,0,21500,"咒術士50"
260001,1,0,0,0,3,0,0,0,75,"巴術士01"
260002,2,0,0,0,3,0,0,0,180,"巴術士02"
260003,4,0,0,0,3,0,0,0,360,"巴術士03"
260004,5,0,0,0,3,0,0,0,410,"巴術士04"
260005,355,0,0,0,3,0,0,0,530,"巴術士05"
260006,9,0,0,0,3,0,0,0,980,"巴術士06"
260007,11,0,0,0,3,0,0,0,1100,"巴術士07"
260008,10,13,0,0,3,3,0,0,1300,"巴術士08"
260009,14,0,0,0,3,0,0,0,1600,"巴術士09"
260010,16,0,0,0,3,0,0,0,1700,"巴術士10"
260011,19,0,0,0,3,0,0,0,2300,"巴術士11"
260012,20,0,0,0,3,0,0,0,3200,"巴術士12"
260013,21,0,0,0,3,0,0,0,4000,"巴術士13"
260014,115,0,0,0,3,0,0,0,4500,"巴術士14"
260015,23,0,0,0,3,0,0,0,5000,"巴術士15"
260016,25,0,0,0,3,0,0,0,5300,"巴術士16"
260017,26,0,0,0,3,0,0,0,5500,"巴術士17"
260018,27,29,0,0,3,3,0,0,5700,"巴術士18"
260019,28,0,0,0,3,0,0,0,5900,"巴術士19"
260020,31,0,0,0,3,0,0,0,6100,"巴術士20"
260021,134,0,0,0,4,0,0,0,6300,"巴術士21"
260022,245,0,0,0,4,0,0,0,6500,"巴術士22"
260023,137,0,0,0,4,0,0,0,6700,"巴術士23"
260024,34,0,0,0,4,0,0,0,6900,"巴術士24"
260025,151,0,0,0,4,0,0,0,7100,"巴術士25"
260026,150,253,0,0,4,2,0,0,7600,"巴術士26"
260027,256,0,0,0,4,0,0,0,8600,"巴術士27"
260028,156,262,0,0,4,2,0,0,9400,"巴術士28"
260029,163,0,0,0,4,0,0,0,9700,"巴術士29"
260030,169,0,0,0,4,0,0,0,10000,"巴術士30"
260031,45,0,0,0,4,0,0,0,11000,"巴術士31"
260032,48,0,0,0,4,0,0,0,12000,"巴術士32"
260033,50,0,0,0,4,0,0,0,12500,"巴術士33"
260034,268,0,0,0,4,0,0,0,13000,"巴術士34"
260035,53,0,0,0,4,0,0,0,13500,"巴術士35"
260036,55,57,0,0,4,1,0,0,14000,"巴術士36"
260037,294,0,0,0,4,0,0,0,14500,"巴術士37"
260038,298,175,0,0,4,2,0,0,15000,"巴術士38"
260039,304,0,0,0,4,0,0,0,16000,"巴術士39"
260040,178,0,0,0,4,0,0,0,16500,"巴術士40"
260041,275,0,0,0,4,0,0,0,17000,"巴術士41"
260042,72,0,0,0,4,0,0,0,17500,"巴術士42"
260043,185,0,0,0,2,0,0,0,18000,"巴術士43"
260044,310,319,0,0,4,2,0,0,18500,"巴術士44"
260045,190,0,0,0,4,0,0,0,19000,"巴術士45"
260046,192,324,0,0,4,2,0,0,19500,"巴術士46"
260047,312,0,0,0,4,0,0,0,20000,"巴術士47"
260048,327,84,0,0,4,2,0,0,20500,"巴術士48"
260049,282,0,0,0,4,0,0,0,21000,"巴術士49"
260050,289,0,0,0,4,0,0,0,21500,"巴術士50"
290001,2,0,0,0,3,0,0,0,75,"雙劍士01"
290002,4,0,0,0,3,0,0,0,180,"雙劍士02"
290003,3,0,0,0,3,0,0,0,360,"雙劍士03"
290004,6,0,0,0,3,0,0,0,410,"雙劍士04"
290005,733,734,0,0,2,1,0,0,530,"雙劍士05"
290006,8,0,0,0,3,0,0,0,980,"雙劍士06"
290007,10,0,0,0,3,0,0,0,1100,"雙劍士07"
290008,13,0,0,0,3,0,0,0,1300,"雙劍士08"
290009,14,15,0,0,1,1,0,0,1600,"雙劍士09"
290010,17,0,0,0,3,0,0,0,1700,"雙劍士10"
290011,735,0,0,0,3,0,0,0,2300,"雙劍士11"
290012,736,19,0,0,1,2,0,0,3200,"雙劍士12"
290013,21,0,0,0,3,0,0,0,4000,"雙劍士13"
290014,22,0,0,0,3,0,0,0,4500,"雙劍士14"
290015,23,0,0,0,3,0,0,0,5000,"雙劍士15"
290016,26,0,0,0,3,0,0,0,5300,"雙劍士16"
290017,29,0,0,0,3,0,0,0,5500,"雙劍士17"
290018,28,27,0,0,2,1,0,0,5700,"雙劍士18"
290019,30,0,0,0,3,0,0,0,5900,"雙劍士19"
290020,31,0,0,0,3,0,0,0,6100,"雙劍士20"
290021,131,0,0,0,3,0,0,0,6300,"雙劍士21"
290022,737,0,0,0,3,0,0,0,6500,"雙劍士22"
290023,134,0,0,0,3,0,0,0,6700,"雙劍士23"
290024,139,0,0,0,3,0,0,0,6900,"雙劍士24"
290025,145,147,0,0,2,2,0,0,7100,"雙劍士25"
290026,151,0,0,0,3,0,0,0,7600,"雙劍士26"
290027,148,0,0,0,3,0,0,0,8600,"雙劍士27"
290028,260,261,0,0,2,2,0,0,9400,"雙劍士28"
290029,161,160,0,0,2,2,0,0,9700,"雙劍士29"
290030,262,0,0,0,3,0,0,0,10000,"雙劍士30"
290031,40,0,0,0,3,0,0,0,11000,"雙劍士31"
290032,48,0,0,0,3,0,0,0,12000,"雙劍士32"
290033,45,53,0,0,2,2,0,0,12500,"雙劍士33"
290034,55,65,0,0,1,2,0,0,13000,"雙劍士34"
290035,58,0,0,0,3,0,0,0,13500,"雙劍士35"
290036,64,0,0,0,4,0,0,0,14000,"雙劍士36"
290037,296,298,0,0,2,2,0,0,14500,"雙劍士37"
290038,300,0,0,0,3,0,0,0,15000,"雙劍士38"
290039,304,0,0,0,3,0,0,0,16000,"雙劍士39"
290040,738,305,0,0,2,2,0,0,16500,"雙劍士40"
290041,273,0,0,0,4,0,0,0,17000,"雙劍士41"
290042,275,0,0,0,4,0,0,0,17500,"雙劍士42"
290043,310,0,0,0,4,0,0,0,18000,"雙劍士43"
290044,319,0,0,0,4,0,0,0,18500,"雙劍士44"
290045,333,334,0,0,2,2,0,0,19000,"雙劍士45"
290046,317,316,0,0,2,2,0,0,19500,"雙劍士46"
290047,318,0,0,0,4,0,0,0,20000,"雙劍士47"
290048,326,0,0,0,4,0,0,0,20500,"雙劍士48"
290049,92,91,0,0,2,2,0,0,21000,"雙劍士49"
290050,739,94,0,0,2,2,0,0,21500,"雙劍士50"
1000001,124,0,0,0,3,0,0,0,240,"黑渦團01"
1000002,335,0,0,0,5,0,0,0,266,"黑渦團02"
1000003,336,0,0,0,3,0,0,0,287,"黑渦團03"
1000004,337,0,0,0,1,0,0,0,311,"黑渦團04"
1000005,142,0,0,0,3,0,0,0,345,"黑渦團05"
1000006,141,0,0,0,3,0,0,0,357,"黑渦團06"
1000007,36,0,0,0,3,0,0,0,388,"黑渦團07"
1000008,249,0,0,0,3,0,0,0,431,"黑渦團08"
