key,0,1,2,3,4,5,6,7,8,9,10
26,67908,0,2,7,2,114720,114120,114420,"非著名調查員：蒼天之章","","調查員希爾迪布蘭德飛向高空，消失在北方天際。
調查員助手娜修·瑪卡拉卡追隨他的行蹤，來到了北方皇都伊修加爾德。
希爾迪布蘭德究竟是否還活著？
在北方的凍土上，調查員的故事拉開了新的序幕！"
27,68704,0,2,7,3,114721,114121,114421,"非著名調查員：紅蓮之章","","追隨著消失在東方天際的紳士，娜修·瑪卡拉卡來到了遙遠的東方國度。
在這裡，她聽說了在黃金港作亂的“小賊一匹狼”的傳聞……
調查員的故事再次拉開了新的序幕！"
28,67900,0,2,8,1,114722,114122,114422,"聖恩達利姆神學院記","","光之戰士揭露了龍詩戰爭的真相，
卻也從根本上顛覆了伊修加爾德的宗教與歷史。
此事波及到培養伊修加爾德正教神職人員的“聖恩達利姆神學院”，
引發了一場將諸多學子捲入其中的騷亂。"
29,67015,0,2,9,1,114723,114123,114423,"龍詩戰爭外傳","","追憶而行，踏過那銀色的雪原，
浮現於眼前的，是友人不變的笑臉。
龍詩戰爭結束了。光之戰士踏上了一段回憶之旅。"
30,66075,0,7,10,1,114724,114124,114424,"木工師任務 1","","在格里達尼亞，人們利用黑衣森林所賜予的自然恩惠，發展出了各式各樣的木材加工技術。
而聚集了眾多從事刻木行業人員的“木工師行會”也成為了保障人們生活基礎的一個重要支點。
冒險者跟隨熱愛木材的木工師行會會長貝亞坦學習刻木技術，
通過自己製作的作品，為森都的住民們解決著各種各樣的煩惱。"
31,67537,0,7,10,2,114725,114125,114425,"木工師任務 2","","圍繞著行會會長貝亞坦的朋友蓋伊爾哈德的弓所引發的騷動，
在冒險者製作的新弓和蓋伊爾哈德的平安歸來下順利地解決了。
而作為木工師略有所成的冒險者，也接受了貝亞坦的囑託，
帶著一杆用舊了的槍，出發前往伊修加爾德。"
32,67981,0,7,10,3,114726,114126,114426,"木工師任務 3","","以成為騎士為目標的巴爾托維厄，利用冒險者製作的槍，
成功地打倒了父親的仇敵狐蛇飛龍，加入了神殿騎士團。
在見證了巴爾托維厄開始新生活後，
冒險者又接受了監督新人木工師的任務，動身前往遠東之國。"
33,65838,0,7,11,1,114727,114127,114427,"鍛造師任務 1","","說到利姆薩·羅敏薩鍛鐵技術的發展，就不得不提起海盜和地靈族。
而鍛造師行會則一直守護傳承著這項在改良和交流中發展起來的技術。
跟隨在時常因操心而胃痛的鍛造師行會會長布瑞賽爾身邊學習的冒險者，
通過一件件委託，不斷地磨練著自己的技藝。"
34,67547,0,7,11,2,114728,114128,114428,"鍛造師任務 2","","成功完成了貿易商人費茲阿爾的委託後，冒險者的優秀技術得到了行會會長布瑞賽爾的認可。
胃痛得到緩解的布瑞賽爾，又將一項來自伊修加爾德名門貴族的委託交給了冒險者。"
35,68155,0,7,11,3,114729,114129,114429,"鍛造師任務 3","","沒落貴族傑爾凡家的年輕家主洛莉斯，
在冒險者的幫助下修好了寶劍，踏出了參選神殿騎士的第一步。
順利地結束了伊修加爾德的工作後，冒險者又被捲入了另一場風波，
一位來自東方的少女，想要加入鍛造師行會……"
36,65820,0,7,12,1,114730,114130,114430,"甲冑師任務 1","","一些專精於板金技術的匠人們從鍛造師中獨立出來，成立了甲冑師行會，
他們一邊和鍛造師行會切磋較量，一邊共同支撐著利姆薩·羅敏薩人們的生活。
冒險者跟隨著重視技術共用與傳承的行會會長赫·納恩薩，
在和行會的夥伴們一起鑽研著鑄甲技術時，一名甲冑師擋在了冒險者的面前。"
37,67578,0,7,12,2,114731,114131,114431,"甲冑師任務 2","","冒險者與孤高的甲冑師布蘭修提爾定下的三局兩勝之約，
在梅爾維布提督的裁定下，最終以冒險者的勝利落下了帷幕。
冷靜下來的布蘭修提爾也在冒險者一行人的幫助下重新振作了起來，開始了新的修行。"
38,68134,0,7,12,3,114732,114132,114432,"甲冑師任務 3","","通過解決冒險者一行人的委託，甲冑師布蘭修提爾學會了體察客人的意向，
以及與同伴更好地配合，有了很大的成長。
然而，這個好強的男人並不會就這樣輕易安分下來，
於是冒險者與布蘭修提爾一同踏上了前往東方的旅途，開始了新技術的交流。"
39,66194,0,7,13,1,114733,114133,114433,"金工師任務 1","","因薩納蘭地區擁有豐富的礦產資源，再加上烏爾達哈作為繁榮的貿易城邦的優勢，
金工文化在烏爾達哈十分發達，許多從事金工行業的匠人都在“金工師行會”大展身手。
冒險者跟隨文靜的行會會長賽倫蒂碧提與擁有審美之眼的魔法人偶一起鑽研金工技術，
卻意外地被捲入了某個事件中。"
40,67610,0,7,13,2,114734,114134,114434,"金工師任務 2","","在城中引起騷動的傳說中的欺詐師狐狸傑德終於被繩之以法，
魔法人偶涅吉也在冒險者製作的裝飾品下成功地被修復了。
行會會長賽倫蒂碧提對冒險者的技術表示了充分的肯定，
並打算將冒險者介紹給在烏爾達哈享譽盛名的艾斯泰姆珠寶店的銷售人員。"
41,68139,0,7,13,3,114735,114135,114435,"金工師任務 3","","知名珠寶店“艾斯泰姆”的銷售人員馬塞爾將一對夫婦介紹給了冒險者，
冒險者製作了一對音樂盒，為他們的結婚紀念日點綴了更加浪漫的色彩。
而金工技術更上一層樓的冒險者也從一位意想不到的人物那裡接到了一份
事關烏爾達哈未來的重要委託。"
42,65602,0,7,14,1,114736,114136,114436,"皮革師任務 1","","自古以來生活在森林中的格里達尼亞人民十分擅長狩獵，
皮革產業也因此興起，匠人們聚集在一起成立了“皮革師行會”。
在跟隨技術超然的行會會長蓋娃學習如何使用“生命的恩惠”的同時，
冒險者也面臨著“新興皮革品牌”的各種挑戰。"
43,67615,0,7,14,2,114737,114137,114437,"皮革師任務 2","","冒險者與新興皮革品牌“博薩大叔”之間的競爭，
最終以冒險者的作品獲得品評會的第一名而告終。
之後，冒險者又從行會會長蓋娃處接受了新的委託，
前去拜訪在伊修加爾德開設店鋪的“新銳商人”。"
44,68151,0,7,14,3,114738,114138,114438,"皮革師任務 3","","因協助新銳商人艾爾德為更多的市民提供優質的商品，
冒險者的名匠之名也在伊修加爾德變得家喻戶曉了。
皮革手藝大幅進步的冒險者不僅得到了行會會長蓋娃的賞識，
也因此收到了某位博物學者提出的特殊委託。"
45,66190,0,7,15,1,114739,114139,114439,"裁縫師任務 1","","在薩納蘭，傳統的紡織業曾因東方流入的低價商品而大受打擊，
於是裁縫師們以技術共用、提高品質為目標建立了“裁縫師行會”並發展至今。
冒險者跟隨秀麗的行會會長雷多倫特·羅斯，
用自己的技術為毫不在意衣著的採掘師鋪就了戀愛之路。"
46,67542,0,7,15,2,114740,114140,114440,"裁縫師任務 2","","在冒險者製作的服裝的幫助下，採掘師瓦瓦魯卡
和寶石商人家小姐可可摩終於走上了兩情相悅的戀愛之路。
冒險者也代替忙得抽不開身的雷多倫特·羅斯前往伊修加爾德，
繼續研究時尚風向。"
47,67971,0,7,15,3,114741,114141,114441,"裁縫師任務 3","","在冒險者的裁縫技藝支持下，貴族少女阿弗麗爾終於消除了與母親之間的芥蒂，
在母親與冒險者的見證下與心愛之人一起前往了戰場。
結束了在伊修加爾德學習之旅的冒險者回到行會後，
收到了行會會長雷多倫特·羅斯的委託，與他一同前往出席某個商談會。"
48,66186,0,7,16,1,114742,114142,114442,"鍊金術師任務 1","","鍊金術曾一度被認為是異端的秘術而被忌諱，“福隆戴爾藥學院”改變了這種認知，
於是鍊金術研究者們紛紛前往烏爾達哈，並在此設立了“鍊金術師行會”。
冒險者加入行會後，被醉心於研究的行會會長塞文利安任命為助手，
開始協助他完成其追求的“究極鍊金術”。"
49,67605,0,7,16,2,114743,114143,114443,"鍊金術師任務 2","","行會會長塞文利安在冒險者的協助下完成了“究極鍊金術”，
得以與已經陰陽兩隔的戀人瓦·奈嘉的靈魂短暫相見。
之後，塞文利安將一件“神秘又偉大的雜活”交給了冒險者，
於是冒險者攜帶著與某個事件相關的鑑定書出發前往喪靈鐘。"
50,67976,0,7,16,3,114744,114144,114444,"鍊金術師任務 3","","在冒險者行會的威爾特維克和查奈奈的幫助下，
冒險者作為調查顧問成功地完成了使命，逮捕了事件的主謀。
然而，愛使喚助手的行會會長塞文利安又給冒險者安排了新的雜活，
於是冒險者不得不前往烏爾達哈的墓地，開始調查“奇妙的屍體”。"
51,65806,0,7,17,1,114745,114145,114445,"烹調師任務 1","","拉諾西亞物產豐富，加上因貿易而從他國流入的食材、香料以及烹調方法，
使利姆薩·羅敏薩的烹調行業飛速發展，並創立了“烹調師行會”。
冒險者在烹調師行會會長兼海之都引以為傲的“俾斯麥餐廳”總廚師長
林格薩斯的指導下不斷修行，逐漸成長為一位被美食家們交口稱讚的烹調師。"
52,67583,0,7,17,2,114746,114146,114446,"烹調師任務 2","","在烏爾達哈女王娜娜莫的晚餐會上，冒險者用美味菜餚大展身手，
給了羅羅力特沉重一擊，守住了“俾斯麥餐廳”的招牌。
作為烹調師名聲大振的冒險者在行會會長林格薩斯的介紹下，
前往三大海盜團之一“紅血聖女團”經營的酒館“永遠少女亭”。"
53,68144,0,7,17,3,114747,114147,114447,"烹調師任務 3","","冒險者與永遠少女亭的廚師長赫·瑪夏·提亞之間的對決，
最終以獲得金德萊蒙烹飪大賽有史以來最高分的冒險者勝出落幕。
此時，在名聲與實力大漲的冒險者面前出現了一個崇拜者，
這位曾經是冒險者的烹調師希望能跟冒險者一起開發東方的菜餚。"
54,66182,0,8,18,1,114748,114148,114448,"採掘師任務 1","","礦業一直是礦脈豐富的薩納蘭地區的支柱產業，而為了維護採掘師的權益，
使採掘師們不被礦山老闆剝削，“採掘師行會”這一組織就此誕生。
冒險者需要幫助現今首屈一指的採掘師——行會會長阿達爾博塔，
解決她和與她頗有淵源的“艾瑪姬娜礦山公司的副總經理”之間的紛爭。"
55,67620,0,8,18,2,114749,114149,114449,"採掘師任務 2","","行會會長阿爾達博塔與採掘師迪普·卡尼恩之間的誤會
在冒險者的幫助下順利解決了。而在騷動中大展身手的冒險者，
也接到了伊修加爾德僱傭的傭兵團委託的工作。"
56,68094,0,8,18,3,114750,114150,114450,"採掘師任務 3","","運用自己高超的技術，冒險者成功發掘出稀有的礦物，
幫助“迅風傭兵團”完成了調查資源的任務，化解了他們的危機。
面對不斷成長的冒險者，行會會長阿達爾博塔感到十分欣慰，
並為冒險者介紹了一個來自田園郡工坊的委託。"
57,65549,0,8,19,1,114751,114151,114451,"園藝師任務 1","","想要擁有黑衣森林的恩惠，就必須得到守護著森林的“聖靈”的許可，
為了能更好地和聖靈溝通而成立的組織，後來逐漸演化為“園藝師行會”。
冒險者在跟隨熱愛自然的行會會長弗弗茶學習的過程中，
也逐漸了解到了戰爭對森林的破壞給她帶來的煩惱。"
58,67588,0,8,19,2,114752,114152,114452,"園藝師任務 2","","考慮隱退的弗弗茶在冒險者的全力努力下，終於找回了園藝師的熱情。
之後，弗弗茶又將一份新的工作交給了冒險者，
與前來園藝師行會取材的«渡鴉週刊»記者一同前往庫爾札斯。"
59,68160,0,8,19,3,114753,114153,114453,"園藝師任務 3","","冒險者在阿巴拉提亞雲海協助園藝師巴吉勒開拓雲海的活躍身姿，
在«渡鴉週刊»記者穆吉·繆里拉的報導下引起了很大的反響。
作為園藝師名聲大噪的冒險者受行會會長弗弗茶的邀請，
出發前往田園郡的農業開發地“綠地菜園”。"
60,66654,0,8,20,1,114754,114154,114454,"漁師任務 1","","在漁業興盛的利姆薩·羅敏薩，有一種被稱為“網組”的漁師合作組織，
而其中規模最大的便是海之都引以為傲的“漁師行會”。
冒險者在自由奔放的行會會長瓦瓦拉哥和代理行會會長希希蒲的指導下，
通過為委託者們釣上他們所需要的魚類來磨練自己的捕魚技藝。"
61,67625,0,8,20,2,114755,114155,114455,"漁師任務 2","","由於傳聞海中出現了“大海蛇”，黑渦團下達了禁漁令，
但在冒險者釣上被誤認為是“大海蛇”的大魚後，禁漁令便解除了。
以高超的捕魚技術而聞名街頭巷尾的冒險者在機緣巧合之下，
認識了釣遍世界的“旅行漁師”並與其一同在伊修加爾德地區享受釣魚的樂趣。"
62,68435,0,8,20,3,114756,114156,114456,"漁師任務 3","","旅行捕魚愛好者昂索姆為了對抗暴君弟弟，守護自己領地的子民，
從冒險者釣上的魚中取回了象徵繼承權的戒指，向弟弟發起了挑戰。
從伊修加爾德回到漁師行會的冒險者與行會會長瓦瓦拉哥的魚人族朋友交流後，
決定出發尋找消失的“海流星”的蹤跡。"
63,65801,0,4,21,1,114757,114157,114457,"劍術士任務","","在烏爾達哈的國民級娛樂“劍鬥”的舉辦地“鬥技場”旁邊，
便是培養出諸多劍鬥士冠軍的“劍術士行會”。
冒險者手持劍與盾，跟隨在行會會長密拉身邊修習劍術，
並通過與揮舞著名劍的神秘男子相遇，逐步揭開了烏爾達哈的陰暗面。"
64,65855,0,4,22,1,114758,114158,114458,"斧術士任務","","自古時起，“斧頭”這一工具就與“船”息息相關，
因此“斧術士行會”也是海之都利姆薩·羅敏薩的象徵之一。
冒險者在行會會長威爾恩茲恩的指導下體會著斧術的奧妙，
同時為了實現身世悲慘的少年的願望，冒險者決定前往挑戰殺害了少年雙親的魔物。"
65,65977,0,6,23,1,114759,114159,114459,"幻術士任務","","通過能夠傾聽黑衣森林聖靈之聲的法師，灌注生命力的魔法“幻術”得到發展，
並由“幻術士行會”傳承至今。
冒險者與行會會長艾·斯密·雅恩的弟子——某位問題少女一同，
探尋著幻術士之路。"
66,65997,0,5,24,1,114760,114160,114460,"巴術士任務","","“巴術”這一魔法體系剛從南洋傳入時，能夠將其掌握之人寥寥無幾，
為了培養後繼者，人們在利姆薩·羅敏薩開辦了“巴術士行會”。
冒險者與代理會長圖比爾蓋姆、個性古怪的指導員一同，
追尋著巴術的真理。"
67,66103,0,5,25,1,114761,114161,114461,"格鬥士任務","","在烏爾達哈，格鬥士們以“鬥技場”舉行的“拳鬥賽事”為契機聚集於此。
拳鬥士科內利亞從中脫穎而出並建立了道場，那就是如今的“格鬥士行會”的前身。
而現在，發生了一件足以動搖整個格鬥士行會的大事，
為了守住行會，冒險者正與行會會長哈蒙以及同門的夥伴們一起努力著。"
68,65975,0,5,26,1,114762,114162,114462,"槍術士任務","","早在格里達尼亞建國前便已存在的槍術，
在原鬼哭隊隊長米斯塔爾建立“槍術士行會”後快速地發展了起來。
冒險者在行會會長伊維因的指導下，通過對戰踢館之人，
理解了槍術士所需的真正的“勇氣”。"
69,65691,0,5,27,1,114763,114163,114463,"雙劍士任務","","建於利姆薩·羅敏薩一隅的“雪絨花商會”的倉庫，
其實是暗中守護海之都治安的武裝組織“雙劍士行會”的據點。
冒險者協助以行會會長賈可為首的“規矩”的守護者們，
制裁著在拉諾西亞地區暗中違反規矩的傢伙。"
70,65612,0,5,28,1,114764,114164,114464,"弓術士任務","","精靈族的長弓術與貓魅族的短弓術相結合，
便形成了格里達尼亞特有的“弓術”，“弓術士行會”也應運而生。
在行會會長呂西安娜的教導下，冒險者磨練著自己的弓術，
與各自抱有煩惱的師兄師姐一起，將箭矢指向了在黑衣森林作惡的不法之徒。"
71,65889,0,5,29,1,114765,114165,114465,"咒術士任務","","“咒術”是由納爾札爾教團的送葬儀式發展而來的魔法體系，
因此，“咒術士行會”也附設在烏爾達哈的“阿達內斯聖櫃堂”。
冒險者跟隨以老大可可布奇為首的咒術士行會五兄弟，學習操控魔力的方法，
卻被捲入了五兄弟的“另外一個弟弟”引起的麻煩中。"
72,66596,0,4,21,2,114772,114172,114472,"騎士任務 1","","負責守護烏爾達哈王家的近衛兵團銀胄團將騎士戰技公之於眾。
銀胄團總長杰林斯這樣做的目的似乎是為了獲取強大冒險者的幫助，
從而使得已經失去民眾支持的銀胄團重新獲得威信。
冒險者在與騎士們共同奮戰的過程中，逐漸發現了自己的騎士精神。"
73,67573,0,4,21,3,114773,114173,114473,"騎士任務 2","","為了尋找守誓之劍而踏上旅途的索爾克扎吉爾如今杳無音訊。
冒險者與其弟子——名叫康斯坦的少年共同追尋其足跡，
一起來到了德拉瓦尼亞深處。
而在路上等待著他們的，是接二連三的謎團和通往“真正的騎士”的試煉。"
74,68111,0,4,21,4,114774,114174,114474,"騎士任務 3","","成為了“真正的騎士”，開始作為自由騎士開啟新篇章的冒險者，
得知了歷史悠久的烏爾王杯鬥技大會恢復的消息。
因劍術出眾而收到邀請函的冒險者，
將要與來自艾奧傑亞各地的劍豪們一決高下……"
75,68746,0,4,21,5,114775,114175,114475,"騎士任務 4","","為第一世界奪回了黑夜的冒險者在原初世界與熟人重逢。
據銀胄團總長杰林斯所說，
劍術士行會會長密拉最近的樣子有些奇怪。
為了一探究竟，冒險者來到了劍術士行會，沒想到卻遇到了……"
76,66590,0,4,22,2,114776,114176,114476,"戰士任務 1","","傳承於北阿巴拉提亞山脈戰士的故鄉中的戰技，
是能夠激發潛藏於內心深處的獸性“原初之魂”的神奇技藝。
不過同時也伴隨著失去理性化身狂戰士的危險。
冒險者與盼望著戰士復興的居里斯·高吉一起，勇敢面對自己的原初之魂。"
77,66137,0,4,22,3,114777,114177,114477,"戰士任務 2","","雖然居里斯·高吉為了實現戰士戰技的復興而勤加修行，
不過在這過程中卻被原初之魂吞噬而失去了理性，深刻地體會到了自己的弱小。
冒險者和他一起為了尋求新的戰技而輾轉於各地，
在經歷了多場戰鬥的洗禮之後，他們對自己提出了更高的目標……"
78,68440,0,4,22,4,114778,114178,114478,"戰士任務 3","","馴服了原初之魂的居里斯·高吉
和哥哥布羅肯·馬烏恩坦一起被黑渦團招為教官，負責指導新成立的戰士部隊。
兩兄弟懷揣著將戰士的戰技發揚光大的夢想，砥礪前行。
然而，一位從遙遠東方前來的女性，再次讓他們平靜的生活掀起了巨大的波瀾。"
79,68748,0,4,22,5,114779,114179,114479,"戰士任務 4","","為第一世界奪回了黑夜的冒險者在原初世界與熟人重逢。
居里斯·高吉最近似乎始終無法集中精力修行。據他所說，一切都是因為愛。
為了見到美麗的朵爾格諾，他踏上了前往太陽神草原的旅程。
可另一邊，朵爾格諾卻來到了艾奧傑亞。唉，擦肩而過的二人究竟要如何擦出火花呢？"
80,67594,0,4,31,1,114780,114180,114480,"暗黑騎士任務 1","","暗黑騎士，是為了完成無法伸張的正義不惜弒殺聖職者，
為了自身的信念不惜背負罪孽，在內心滋養黑暗之人……
位於皇都伊修加爾德下層的貧民們的居住區，通稱雲霧街，
在那裡，冒險者看到了在決鬥裁判中敗北的暗黑騎士的遺體……"
81,67600,0,4,31,2,114781,114181,114481,"暗黑騎士任務 2","","冒險者遇到了追求暗黑騎士奧義的男子希德勒格，
並與他一起保護了被神殿騎士團盯上的少女莉艾勒。
究竟是誰出於什麼目的要加害於她呢……
答案就隱藏在龍詩戰爭的黑暗之中。"
82,68455,0,4,31,3,114782,114182,114482,"暗黑騎士任務 3","","因為守護了繼承龍族血脈的少女莉艾勒，希德勒格掌握了暗黑騎士的奧義。
他邀請冒險者在變革後的伊修加爾德四處逛逛。
伴隨著龍詩戰爭的終結，如今的皇都開始逐漸轉變。
在這裡，冒險者遇到了擁有淡青色頭髮的神秘少年密斯托。"
83,68757,0,4,31,4,114783,114183,114483,"暗黑騎士任務 4","","為第一世界奪回了黑夜的冒險者在原初世界與熟人重逢。
在與希德勒格和莉艾勒簡單交流之後，冒險者收到了寄給自己的信。
信的內容似乎是向自己過往的行為表達謝意……不過不知道是誰寫的。
就這樣，冒險者開始了小小的旅程。"
84,68802,0,4,32,1,114784,114184,114484,"絕槍戰士任務 1","","絕槍戰士起源於負責守護亡國博茲雅的女王貢希爾德的親衛隊。
冒險者的武藝被身為原加雷馬帝國士兵的保鑣拉德萬看中，
為了繼承即將失傳的技藝，冒險者與拉德萬和蘇菲一起積極開展保鑣事業。
而在這個過程中，冒險者看到了……"
