key,0,1,2,3,4,5
40,"完成裁縫師的3種月球D階探索任務",2,3,23,50,43
41,"完成裁縫師的4種月球C階探索任務",2,4,23,100,44
42,"獲得裁縫師的3種月球B階探索任務的金星獎勵",2,3,23,200,45
43,"完成鍊金術師的3種月球D階探索任務",2,3,27,50,46
44,"完成鍊金術師的4種月球C階探索任務",2,4,27,100,47
45,"獲得鍊金術師的3種月球B階探索任務的金星獎勵",2,3,27,200,48
46,"完成烹調師的3種月球D階探索任務",2,3,31,50,49
47,"完成烹調師的4種月球C階探索任務",2,4,31,100,50
48,"獲得烹調師的3種月球B階探索任務的金星獎勵",2,3,31,200,51
49,"完成園藝師的3種月球D階探索任務",2,3,39,50,55
50,"完成園藝師的4種月球C階探索任務",2,4,39,100,56
51,"獲得園藝師的3種月球B階探索任務的金星獎勵",2,3,39,200,57
52,"完成採掘師的3種月球D階探索任務",2,3,35,50,52
53,"完成採掘師的4種月球C階探索任務",2,4,35,100,53
54,"獲得採掘師的3種月球B階探索任務的金星獎勵",2,3,35,200,54
55,"完成漁師的3種月球D階探索任務",2,3,43,50,58
56,"完成漁師的4種月球C階探索任務",2,4,43,100,59
57,"獲得漁師的3種月球B階探索任務的金星獎勵",2,3,43,200,60
58,"挑戰5次月球的宇宙好運道",2,5,1,300,61
59,"挑戰30次月球的宇宙好運道",2,30,1,600,62
60,"挑戰100次月球的宇宙好運道",2,100,1,900,63
61,"完成5種月球的緊急探索任務",2,5,2,1000,19
62,"完成15種月球的緊急探索任務",2,15,2,2000,20
63,"完成33種月球的緊急探索任務",2,33,2,3000,21
64,"",0,0,0,0,0
65,"",0,0,0,0,0
66,"",0,0,0,0,0
67,"",0,0,0,0,0
68,"",0,0,0,0,0
69,"",0,0,0,0,0
70,"",0,0,0,0,0
71,"",0,0,0,0,0
72,"",0,0,0,0,0
73,"",0,0,0,0,0
74,"",0,0,0,0,0
75,"",0,0,0,0,0
76,"",0,0,0,0,0
77,"",0,0,0,0,0
78,"",0,0,0,0,0
79,"",0,0,0,0,0
80,"",0,0,0,0,0
81,"",0,0,0,0,0
82,"",0,0,0,0,0
83,"",0,0,0,0,0
84,"",0,0,0,0,0
85,"",0,0,0,0,0
86,"",0,0,0,0,0
87,"",0,0,0,0,0
88,"",0,0,0,0,0
89,"",0,0,0,0,0
90,"",0,0,0,0,0
91,"",0,0,0,0,0
92,"",0,0,0,0,0
93,"",0,0,0,0,0
94,"",0,0,0,0,0
95,"",0,0,0,0,0
96,"",0,0,0,0,0
97,"",0,0,0,0,0
98,"",0,0,0,0,0
99,"",0,0,0,0,0
100,"",0,0,0,0,0
101,"",0,0,0,0,0
102,"",0,0,0,0,0
103,"",0,0,0,0,0
104,"",0,0,0,0,0
105,"",0,0,0,0,0
106,"",0,0,0,0,0
107,"",0,0,0,0,0
108,"",0,0,0,0,0
109,"",0,0,0,0,0
110,"",0,0,0,0,0
111,"",0,0,0,0,0
112,"",0,0,0,0,0
113,"",0,0,0,0,0
114,"",0,0,0,0,0
115,"",0,0,0,0,0
116,"",0,0,0,0,0
117,"",0,0,0,0,0
118,"",0,0,0,0,0
119,"",0,0,0,0,0
120,"",0,0,0,0,0
121,"",0,0,0,0,0
