7,86804,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>來體驗新的冒險——挑戰迷宮吧！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

挑戰迷宮時需要和<UIForeground>0F</UIForeground>其他的玩家<UIForeground>01</UIForeground>或<UIForeground>0F</UIForeground>非玩家角色<UIForeground>01</UIForeground>合作，一路討伐魔物、解開機關，最終<UIForeground>0F</UIForeground>打倒迷宮深處的強敵後可以獲得獎勵<UIForeground>01</UIForeground>。
此外，<UIForeground>0F</UIForeground>推進部分劇情進展時，需要成功完成對應的迷宮挑戰<UIForeground>01</UIForeground>。
挑戰迷宮時會設有時間限制，挑戰途中無法變更職業或特職。
下一頁將說明如何進入迷宮。
"
8,86805,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宮吧——關於進入迷宮的兩種方法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

第一種是<UIForeground>0F</UIForeground>和輔助隊員組成小隊單獨進入迷宮<UIForeground>01</UIForeground>，
第二種是<UIForeground>0F</UIForeground>利用匹配功能與其他玩家組成小隊進入迷宮<UIForeground>01</UIForeground>。

當然，玩家也可以在進入迷宮前，事先與其他玩家組成小隊共同參與迷宮挑戰。
<UIForeground>0F</UIForeground>不管以上述何種方式進入迷宮，均可參與迷宮挑戰<UIForeground>01</UIForeground>。"
9,86806,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宮吧——善用輔助隊員挑戰迷宮<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

作為玩家，你可以憑藉<UIForeground>0F</UIForeground>輔助隊員<UIForeground>01</UIForeground>的協助，<UIForeground>0F</UIForeground>獨自挑戰迷宮<UIForeground>01</UIForeground>。
我們將這個系統稱呼為<UIForeground>0F</UIForeground>劇情輔助器<UIForeground>01</UIForeground>。

可以使用劇情輔助器的迷宮，在入口處會設有<UIForeground>0F</UIForeground>進入點和劇情輔助器可用的圖示<UIForeground>01</UIForeground>。"
10,86807,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宮吧——善用輔助隊員挑戰迷宮·續<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

訪問進入點，選擇<UIForeground>0F</UIForeground>和輔助隊員進入<UIForeground>01</UIForeground>後，
將會打開<UIForeground>0F</UIForeground>劇情輔助器視窗<UIForeground>01</UIForeground>。

<UIForeground>0F</UIForeground>輔助隊員的職業或特職<UIForeground>01</UIForeground>會根據你當前的職業或特職<UIForeground>0F</UIForeground>自動調整<UIForeground>01</UIForeground>為最佳組合。
<UIForeground>0F</UIForeground>按下進入按鈕後<UIForeground>01</UIForeground>就可以與非玩家角色一同挑戰迷宮了！"
11,86808,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宮吧——與其他玩家組隊挑戰迷宮<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>任務搜尋器<UIForeground>01</UIForeground>是供<UIForeground>0F</UIForeground>不同玩家<UIForeground>01</UIForeground>組成小隊
一起挑戰迷宮等任務的<UIForeground>0F</UIForeground>便利功能<UIForeground>01</UIForeground>。

訪問進入點，選擇<UIForeground>0F</UIForeground>與其他玩家一同進入<UIForeground>01</UIForeground>後，
將會打開<UIForeground>0F</UIForeground>任務搜尋器視窗<UIForeground>01</UIForeground>。
<UIForeground>0F</UIForeground>勾選想要挑戰的迷宮名稱<UIForeground>01</UIForeground>，然後<UIForeground>0F</UIForeground>按下參加按鈕<UIForeground>01</UIForeground>，
系統就會自動地將參加相同任務的玩家組成小隊。
這個過程被稱為<UIForeground>0F</UIForeground>匹配<UIForeground>01</UIForeground>。"
12,86809,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>前往迷宮吧——與其他玩家組隊挑戰迷宮·續<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在<UIForeground>0F</UIForeground>匹配完成<UIForeground>01</UIForeground>時會有<UIForeground>0F</UIForeground>聲音提示，並彈出視窗<UIForeground>01</UIForeground>。
<UIForeground>0F</UIForeground>按下出發按鈕<UIForeground>01</UIForeground>就可以進行挑戰了！

透過匹配與你組成小隊的是<UIForeground>0F</UIForeground>同樣在這個世界展開冒險的其他玩家<UIForeground>01</UIForeground>。
還請不要忘記向對方打聲招呼問候，比如“你好”“請多關照”之類的，
與隊友同心協力一起完成迷宮挑戰吧！"
13,86810,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>可以挑戰的迷宮數量將會不斷增加！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

隨著你的冒險不斷推進，可以挑戰的迷宮數量也會不斷增加。
<UIForeground>0F</UIForeground>當前不可使用劇情輔助器的迷宮及任務<UIForeground>01</UIForeground>請多<UIForeground>0F</UIForeground>利用任務搜尋器<UIForeground>01</UIForeground>參與挑戰！

此外成功挑戰過的迷宮也可以重複進行挑戰。
可以從<UIForeground>0F</UIForeground>設定選單<UIForeground>01</UIForeground>的<UIForeground>0F</UIForeground>任務情報<UIForeground>01</UIForeground>功能表選擇<UIForeground>0F</UIForeground>任務搜尋器<UIForeground>01</UIForeground>
或<UIForeground>0F</UIForeground>劇情輔助器<UIForeground>01</UIForeground>再次進行挑戰。"
14,86810,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>想要再次查看說明時<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

打開任務搜尋器或劇情輔助器視窗，
<UIForeground>0F</UIForeground>按下“？”按鈕<UIForeground>01</UIForeground>即可查看之前說明的內容。

以上兩項功能對推進劇情能起到重要的幫助！
請充分利用這些功能，享受愉快的冒險旅程吧！"
15,86812,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>開放了新型任務——多變迷宮！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>多變迷宮<UIForeground>01</UIForeground>需要和相關人物一起探索迷宮內的<UIForeground>0F</UIForeground>分歧路線<UIForeground>01</UIForeground>，
找出藏在迷宮內的<UIForeground>0F</UIForeground>故事<UIForeground>01</UIForeground>。

找到的故事會一個一個記載到多變迷宮專用的筆記或記錄冊上。

迷宮中會有一些隱藏的分歧路線。
發現所有的路線，找出藏在迷宮中的故事吧。"
16,86812,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>一起探索的人數<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

多變迷宮可以以任意人數進行探索，但最多不得超過4人。
難度將會根據探索人數進行<UIForeground>0F</UIForeground>自動調整<UIForeground>01</UIForeground>。

可以和熟知的同伴組隊進行探索，
也可以透過自動配對，與其他玩家組隊進行探索。
當然，也可以單人進行探索，但是迷宮的難度可能會相對難一些。"
17,86813,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>多變技能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在多變迷宮內可以使用“<UIForeground>0F</UIForeground>多變技能<UIForeground>01</UIForeground>”，
以方便冒險者透過任意職業構成探索迷宮。

無論是防護職業還是進攻職業，都可以使用<UIForeground>0F</UIForeground>特殊的療傷和復活<UIForeground>01</UIForeground>來擔任治療職業的職責，
當然，其他的職業同樣也準備了不同的<UIForeground>0F</UIForeground>特殊技能<UIForeground>01</UIForeground>。

探索時可以使用2種不同的多變技能，也可以隨時透過專用的視窗更換多變技能。"
18,86813,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>進入方法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

進入多變迷宮時，需要與<UIForeground>0F</UIForeground>入口處的非玩家角色對話<UIForeground>01</UIForeground>，
或者選擇設定選單“任務情報”的“<UIForeground>0F</UIForeground>特殊迷宮探索器<UIForeground>01</UIForeground>”，
打開專用的視窗進入多變迷宮。

有關多變技能的設置、閱讀已發現的故事以及特殊迷宮探索相關的內容，
均可以在此專用視窗中進行操作。"
19,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>開拓無人島是可以讓你在專屬於自己的小島上自由地享受慢生活的玩法！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

你可以在島上探險尋找絕美的景點，也可以耕種一些作物或飼養一些動物。
在南方的島上做自己喜歡做的事情，過上理想中的生活吧！"
20,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■不存在職業/特職的限制<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

就算沒有開放能工巧匠和大地使者職業，
也能不受限制地享受這裡的生活。

請穿上最喜歡的服裝開始開拓自己的無人島吧！"
21,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■開拓經驗值與開拓等級<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在無人島內進行活動會獲得開拓經驗值，
當開拓經驗值累積到一定程度後，將會提升開拓等級。

開拓等級上升後，能在島內做的事情也會逐漸變多。"
22,86811,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■開拓目標<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

在無人島內會顯示出開拓目標作為下一步行動的指引。

當不知道接下來該做什麼的時候，請參考開拓目標。"
23,86814,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>解鎖了初學者學堂！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

初學者學堂為單人任務，在這裡，你可以學到組隊時各個職能所必需的基本操作。

該任務可從設定選單的“任務情報”或“冒險者指導教官”處進入。

通關初學者學堂後即可獲得新的裝備，請多多學習，為今後的冒險打下基礎吧！"
24,86815,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>初學者學堂增加了新的訓練！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
新增的訓練為單人訓練。你可以在訓練中學習戰鬥中常見的攻擊預兆，以及對應的處理方法。

該任務可從設定選單的“任務情報”或“冒險者指導教官”處進入。
點選初學者學堂內的對應按鈕即可挑戰新的訓練。

請積極嘗試，多多學習，為今後的冒險打下基礎吧！"
25,86817,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■新たな探索型コンテンツ「蜃気楼の島 クレセントアイル」が追加されました！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

特殊な魔法結界に覆われた秘島を探索する「<UIForeground>0F</UIForeground>蜃気楼の島 クレセントアイル<UIForeground>01</UIForeground>」は、
大人数での大規模ボスバトルや、島内に生息するモンスターとの少人数での連続戦闘など、
プレイヤーごとに様々な遊び方ができる探索型のコンテンツです。
コンテンツの特徴を理解し、蜃気楼の島に隠された謎に迫りましょう！

※次ページより、「蜃気楼の島 クレセントアイル」の特殊ルールの解説が行われます。
ぜひご一読の上、新たな大規模コンテンツをお楽しみください。"
26,86818,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■コンテンツ参加はレベル100以上のバトルクラスで！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

「蜃気楼の島 クレセントアイル」は、<UIForeground>0F</UIForeground>レベル100以上のバトルクラス<UIForeground>01</UIForeground>で突入可能です。
必要とされる装備の<UIForeground>0F</UIForeground>平均アイテムレベルは690以上<UIForeground>01</UIForeground>で、
コンテンツ内では<UIForeground>0F</UIForeground>アイテムレベルは700へとシンク<UIForeground>01</UIForeground>されます。

なお、コンテンツに突入した後でも、
レベル100以上のほかのバトルクラスにチェンジすることが可能です。"
27,86819,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■まずはナレッジレベルの上昇を目指そう！①<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

「蜃気楼の島 クレセントアイル」には、
コンテンツ内専用のレベルである「<UIForeground>0F</UIForeground>ナレッジレベル<UIForeground>01</UIForeground>」が存在します。
ナレッジレベルは、コンテンツ内で発生する大規模戦闘の攻略や、
島内に生息するモンスターの討伐などで獲得できる「<UIForeground>0F</UIForeground>知見<UIForeground>01</UIForeground>」という経験値を、
一定量貯めることで上昇していきます。"
28,86819,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■まずはナレッジレベルの上昇を目指そう！②<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

ナレッジレベルは、島内に生息するモンスターとの戦闘の結果に大きく影響します。
島内を自由に探索するためにも、まずはナレッジレベルの上昇を目指しましょう！

※戦闘時のナレッジレベルの差で、与えるダメージや受けるダメージが大きく増減します。
戦う相手は注意深く選びましょう。"
29,86820,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■大規模戦闘に参加してみよう！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

島内では、「<UIForeground>0F</UIForeground>クリティカルエンカウント<UIForeground>01</UIForeground>」と呼ばれる、
最大72人での大規模戦闘が発生することがあります。
見事攻略することができれば、大量の「知見」など様々な報酬を得られます。
クリティカルエンカウントはナレッジレベルの影響を受けないため、積極的に参加してみましょう！

なお、島内ではデジョンのアクションが専用の<UIForeground>0F</UIForeground>デミデジョン<UIForeground>01</UIForeground>へと変わり
リキャストタイムを気にせず拠点に戻ることができます。"
30,0,""
31,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>參加了宇宙探索計劃！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>0F</UIForeground>宇宙探索<UIForeground>01</UIForeground>是與同伺服器的玩家同心協力，
在月面及其他行星上進行探索和發展的遊玩內容！

運用製作和採集的技術，推進宇宙探索計劃吧！

隨著計劃推進，探索場景上會增加各種有助探索的新設施，
同時，探索場景的景觀也會發生變化。"
32,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■職業和等級調整<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

宇宙探索是面向能工巧匠及大地使者的遊玩內容。

其中最為重要的“探索任務”擁有<UIForeground>0F</UIForeground>等級調整<UIForeground>01</UIForeground>功能，
會根據玩家的等級調整任務的難度和報酬量。"
33,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■探索場景中的特殊規則<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

多虧中控水晶，能工巧匠及大地使者在宇宙探索時“衝刺”會變為“宇宙衝刺”，
移動速度和持續時間都得到了加強。

此外，在探索場景中無法騎乘坐騎，
不過，當參加需要駕駛機兵的<UIForeground>0F</UIForeground>機甲行動<UIForeground>01</UIForeground>時，
被選為駕駛員的少數玩家，便能騎上專用的坐騎。"
34,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■使用探索觸控板吧！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

宇宙探索中，除了探索任務和機甲行動外，還有許多其他遊玩內容。
這些內容可以在<UIForeground>0F</UIForeground>探索觸控板<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的<UIForeground>0F</UIForeground>宇宙探索說明<UIGlow>01</UIGlow><UIForeground>01</UIForeground>中進行查看。

遇到困難時，記得多多使用探索觸控板！"
35,86816,"<UIForeground>08</UIForeground><UIGlow>04</UIGlow>■進入探索場景<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

和嘆息海的“駕行威”對話，
便能前往探索場景“憧憬灣”。

當憧憬灣過於擁擠時，會產生副本區。

想要切換副本區時，只需要和嘆息海的“駕行威”對話，
就能前往想要去的副本區了。"
