key,0
10,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>脈衝槍<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>開膛槍<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>櫻花怒放<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
4：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>龍尾大迴旋<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
11,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雙刃旋<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>絕風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>旋風刃<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※三印自在狀態中，變為冰晶亂流之術。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
12,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雙刃旋<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>影牙<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
13,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>刃風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雪風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
14,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>陣風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>月光<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
15,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>士風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>花車<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
16,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>強力射擊<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>直線射擊<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
17,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>烈毒咬箭<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>狂風蝕箭<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
18,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>熱分裂彈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>熱獨頭彈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>熱狙擊彈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※過熱狀態中，變為高熱衝擊波。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
19,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>魔回刺發動條件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>白魔元<UIGlow>01</UIGlow><UIForeground>01</UIForeground>與<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>黑魔元<UIGlow>01</UIGlow><UIForeground>01</UIForeground>均達到50

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔回刺<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔交擊斬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>魔連攻<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※赤火光或赤神聖成功時，變為焦熱。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
20,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>利刃斬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>殘暴彈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>迅連斬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
21,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>烈牙發動條件：<UIGlow>01</UIGlow><UIForeground>01</UIForeground><UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>晶壤<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>烈牙<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>猛獸爪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>凶禽爪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
22,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>瀑瀉<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>噴泉<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※前衝步狀態中，變為逆瀑瀉。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※瀑瀉成功時，且前衝步狀態中，變為墜噴泉。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※跳舞模式中，變為薔薇曲腳步。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
23,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>先鋒劍<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>160
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>公正劍<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>250
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>遊蕩劍<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>320"
24,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>日影斬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>110
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>大日食<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200"
25,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>利刃斬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>殘暴彈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>迅連斬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400"
26,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>死天槍<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>音速刺<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>450
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>山境酷刑<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>500"
27,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>日全蝕<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>日珥斬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※忠義之劍狀態中，變為榮耀斬。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
28,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>秘銀暴風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>鋼鐵旋風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
29,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>釋放<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>剛魂<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
30,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>四面腳<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>地烈勁<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
31,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>死天槍<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>音速刺<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>山境酷刑<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
32,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>血雨飛花<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>八卦無刃殺<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※三印自在狀態中，變為劫火滅卻之術。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
33,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雪風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>月光<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>花車<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
34,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>滿月<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>櫻花<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
35,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>惡魔切<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>惡魔殺<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
36,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>風車<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>落刃雨<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※前衝步狀態中，變為升風車。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※風車成功時，且前衝步狀態中，變為落血雨。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※跳舞模式中，變為小鳥交疊跳。<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
37,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>極風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>130
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>豪風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>280
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>夜月<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>330"
38,"連擊用技能。
使用時會按下列順序發動戰技。
如果連擊過程中未滿足戰技的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>乙太光劍<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>840　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消耗能量：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>乙太連斬<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>1200　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消耗能量：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>最終一擊<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>1940　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消耗能量：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300"
39,"連擊用技能。
使用時會按下列順序發動魔法。
如果連擊過程中未滿足魔法的發動條件，則回到第一個技能重新發動連擊。

1：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>赤火焰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>310　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消耗MP：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
2：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>赤勁風<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>370　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消耗MP：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>300
3：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>赤巨岩<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>310　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消耗MP：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>200
4：<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>赤火光<UIGlow>01</UIGlow><UIForeground>01</UIForeground>　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>威力：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>600　<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>消耗MP：<UIGlow>01</UIGlow><UIForeground>01</UIForeground>400"
