key,0,1,2,3,4,5,6,7,8
37,192407,82093,5,149,0,0,0,3207,"第1賽季水晶衝突：白銀"
38,192408,82093,5,150,0,0,0,3206,"第1賽季水晶衝突：黃金"
39,192409,82093,5,151,0,0,0,3205,"第1賽季水晶衝突：白金"
40,192410,82093,5,152,0,0,0,3204,"第1賽季水晶衝突：鑽石"
41,192411,82093,5,153,0,0,0,3203,"第1賽季水晶衝突：水晶"
42,0,0,0,0,0,0,0,0,""
43,0,0,0,0,0,0,0,0,""
44,192701,82093,4,319,0,0,0,2500,"絕 巴哈姆特殲滅戰"
45,192702,82093,4,320,0,0,0,2501,"絕 究極武器殲滅戰"
46,192703,82093,4,321,0,0,0,2502,"絕 亞歷山大殲滅戰"
47,192704,82093,4,322,0,0,0,2503,"絕 龍詩戰爭"
48,192412,82093,5,323,0,0,0,3209,"第2賽季水晶衝突：王者"
49,192413,82093,5,324,0,0,0,3210,"第2賽季水晶衝突：勇者"
50,192414,82093,5,325,0,0,0,3211,"第2賽季水晶衝突：獲獎者"
51,192415,82093,5,326,0,0,0,3217,"第2賽季水晶衝突：青銅"
52,192416,82093,5,327,0,0,0,3216,"第2賽季水晶衝突：白銀"
53,192417,82093,5,328,0,0,0,3215,"第2賽季水晶衝突：黃金"
54,192418,82093,5,329,0,0,0,3214,"第2賽季水晶衝突：白金"
55,192419,82093,5,330,0,0,0,3213,"第2賽季水晶衝突：鑽石"
56,192420,82093,5,331,0,0,0,3212,"第2賽季水晶衝突：水晶"
57,192421,82093,5,332,0,0,0,3218,"第3賽季水晶衝突：王者"
58,192422,82093,5,333,0,0,0,3219,"第3賽季水晶衝突：勇者"
59,192423,82093,5,334,0,0,0,3220,"第3賽季水晶衝突：獲獎者"
60,192424,82093,5,335,0,0,0,3226,"第3賽季水晶衝突：青銅"
61,192425,82093,5,336,0,0,0,3225,"第3賽季水晶衝突：白銀"
62,192426,82093,5,337,0,0,0,3224,"第3賽季水晶衝突：黃金"
63,192427,82093,5,338,0,0,0,3223,"第3賽季水晶衝突：白金"
64,192428,82093,5,339,0,0,0,3222,"第3賽季水晶衝突：鑽石"
65,192429,82093,5,340,0,0,0,3221,"第3賽季水晶衝突：水晶"
66,192430,82093,10,341,0,0,0,3002,"水晶衝突：藍色"
67,192431,82093,10,342,0,0,0,3003,"水晶衝突：紅色"
68,192705,82093,4,343,0,0,0,2400,"多變迷宮：希拉狄哈水道"
69,192966,82093,3,344,0,0,0,2315,"友好部族任務：奧密克戎族"
70,192601,82093,9,346,0,0,0,1010,"國旗：利姆薩·羅敏薩"
71,192602,82093,9,346,0,0,0,1011,"國旗：格里達尼亞"
72,192603,82093,9,346,0,0,0,1012,"國旗：烏爾達哈"
73,192015,82093,1,1,0,0,0,3,"花飾"
74,192016,82093,1,1,0,0,0,21,"氣泡"
75,192019,82093,1,1,0,0,0,30,"粒子"
76,192018,82093,7,347,0,0,0,31,"音符"
77,192012,82093,1,1,0,0,0,20,"命名日"
78,192013,82093,1,1,0,0,0,19,"新人"
79,192014,82093,1,1,0,0,0,33,"光澤"
80,192017,82093,1,1,0,0,0,34,"玫瑰"
81,192432,82093,5,409,0,0,0,3227,"第4賽季水晶衝突：王者"
82,192433,82093,5,410,0,0,0,3228,"第4賽季水晶衝突：勇者"
83,192434,82093,5,411,0,0,0,3229,"第4賽季水晶衝突：獲獎者"
84,192440,82093,5,412,0,0,0,3230,"第4賽季水晶衝突：水晶"
85,192439,82093,5,413,0,0,0,3231,"第4賽季水晶衝突：鑽石"
86,192438,82093,5,414,0,0,0,3232,"第4賽季水晶衝突：白金"
87,192437,82093,5,415,0,0,0,3233,"第4賽季水晶衝突：黃金"
88,192436,82093,5,416,0,0,0,3234,"第4賽季水晶衝突：白銀"
89,192435,82093,5,417,0,0,0,3235,"第4賽季水晶衝突：青銅"
90,192441,82093,5,418,0,0,0,3236,"第5賽季水晶衝突：王者"
91,192442,82093,5,419,0,0,0,3237,"第5賽季水晶衝突：勇者"
92,192443,82093,5,420,0,0,0,3238,"第5賽季水晶衝突：獲獎者"
93,192449,82093,5,421,0,0,0,3239,"第5賽季水晶衝突：水晶"
94,192448,82093,5,422,0,0,0,3240,"第5賽季水晶衝突：鑽石"
95,192447,82093,5,423,0,0,0,3241,"第5賽季水晶衝突：白金"
96,192446,82093,5,424,0,0,0,3242,"第5賽季水晶衝突：黃金"
97,192445,82093,5,425,0,0,0,3243,"第5賽季水晶衝突：白銀"
98,192444,82093,5,426,0,0,0,3244,"第5賽季水晶衝突：青銅"
99,192450,82093,10,427,0,0,0,3004,"獵隼陣營"
100,192451,82093,10,428,0,0,0,3005,"渡鴉陣營"
101,192962,82093,3,429,0,0,0,2311,"友好部族任務：仙子族"
102,192963,82093,3,430,0,0,0,2312,"友好部族任務：奇塔利族"
103,192964,82093,3,431,0,0,0,2313,"友好部族任務：矮人族"
104,192965,82093,3,432,0,0,0,2314,"友好部族任務：悌陽象族"
105,192967,82093,3,433,0,0,0,2316,"友好部族任務：兔兔族"
106,192706,82093,4,434,0,0,0,2504,"絕 歐米茄驗證戰"
107,192711,82093,4,465,0,0,0,2358,"深層迷宮：正統優雷卡1"
108,192712,82093,4,466,0,0,0,2359,"深層迷宮：正統優雷卡2"
109,192713,82093,8,468,0,0,0,2340,"開拓無人島1"
110,192714,82093,8,469,0,0,0,2341,"開拓無人島2"
111,192452,82093,5,502,0,0,0,3245,"第6賽季水晶衝突：王者"
112,192453,82093,5,503,0,0,0,3246,"第6賽季水晶衝突：勇者"
113,192454,82093,5,504,0,0,0,3247,"第6賽季水晶衝突：獲獎者"
114,192460,82093,5,505,0,0,0,3248,"第6賽季水晶衝突：水晶"
115,192459,82093,5,506,0,0,0,3249,"第6賽季水晶衝突：鑽石"
116,192458,82093,5,507,0,0,0,3250,"第6賽季水晶衝突：白金"
117,192457,82093,5,508,0,0,0,3251,"第6賽季水晶衝突：黃金"
118,192456,82093,5,509,0,0,0,3252,"第6賽季水晶衝突：白銀"
119,192455,82093,5,510,0,0,0,3253,"第6賽季水晶衝突：青銅"
120,192461,82093,5,511,0,0,0,3254,"第7賽季水晶衝突：王者"
121,192462,82093,5,512,0,0,0,3255,"第7賽季水晶衝突：勇者"
122,192463,82093,5,513,0,0,0,3256,"第7賽季水晶衝突：獲獎者"
123,192469,82093,5,514,0,0,0,3257,"第7賽季水晶衝突：水晶"
124,192468,82093,5,515,0,0,0,3258,"第7賽季水晶衝突：鑽石"
125,192467,82093,5,516,0,0,0,3259,"第7賽季水晶衝突：白金"
126,192466,82093,5,517,0,0,0,3260,"第7賽季水晶衝突：黃金"
127,192465,82093,5,518,0,0,0,3261,"第7賽季水晶衝突：白銀"
128,192464,82093,5,519,0,0,0,3262,"第7賽季水晶衝突：青銅"
129,192470,82093,10,520,0,0,0,3006,"東方惡鬼面具"
130,192471,82093,10,521,0,0,0,3007,"東方老翁面具"
131,192960,82093,3,524,0,0,0,2308,"友好部族任務：甲人族"
132,192959,82093,3,525,0,0,0,2309,"友好部族任務：阿難陀族"
133,192961,82093,3,526,0,0,0,2310,"友好部族任務：鯰魚精族"
134,192320,82093,2,522,0,0,0,2171,"青魔道士"
135,192715,82093,7,523,0,0,0,3950,"10周年紀念"
136,192716,82093,4,528,0,0,0,2401,"多變迷宮：六根山"
137,192717,82093,8,529,0,0,0,2343,"海釣愛好者"
138,192718,82093,8,530,0,0,0,2344,"願者上鉤"
139,192719,82093,8,531,0,0,0,2350,"運籌帷幄"
140,192490,82093,10,578,0,0,0,3008,"角力學校"
141,192491,82093,10,579,0,0,0,3009,"九霄雲上"
142,192472,82093,5,580,0,0,0,3263,"第8賽季水晶衝突：王者"
143,192473,82093,5,581,0,0,0,3264,"第8賽季水晶衝突：勇者"
144,192474,82093,5,582,0,0,0,3265,"第8賽季水晶衝突：獲獎者"
145,192480,82093,5,583,0,0,0,3266,"第8賽季水晶衝突：水晶"
146,192479,82093,5,584,0,0,0,3267,"第8賽季水晶衝突：鑽石"
147,192478,82093,5,585,0,0,0,3268,"第8賽季水晶衝突：白金"
148,192477,82093,5,586,0,0,0,3269,"第8賽季水晶衝突：黃金"
149,192476,82093,5,587,0,0,0,3270,"第8賽季水晶衝突：白銀"
150,192475,82093,5,588,0,0,0,3271,"第8賽季水晶衝突：青銅"
151,192481,82093,5,589,0,0,0,3272,"第9賽季水晶衝突：王者"
152,192482,82093,5,590,0,0,0,3273,"第9賽季水晶衝突：勇者"
153,192483,82093,5,591,0,0,0,3274,"第9賽季水晶衝突：獲獎者"
154,192489,82093,5,592,0,0,0,3275,"第9賽季水晶衝突：水晶"
155,192488,82093,5,593,0,0,0,3276,"第9賽季水晶衝突：鑽石"
156,192487,82093,5,594,0,0,0,3277,"第9賽季水晶衝突：白金"
157,192486,82093,5,595,0,0,0,3278,"第9賽季水晶衝突：黃金"
158,192485,82093,5,596,0,0,0,3279,"第9賽季水晶衝突：白銀"
159,192484,82093,5,597,0,0,0,3280,"第9賽季水晶衝突：青銅"
160,192492,82093,5,598,0,0,0,3281,"第10賽季水晶衝突：王者"
161,192493,82093,5,599,0,0,0,3282,"第10賽季水晶衝突：勇者"
162,192494,82093,5,600,0,0,0,3283,"第10賽季水晶衝突：獲獎者"
163,192500,82093,5,601,0,0,0,3284,"第10賽季水晶衝突：水晶"
164,192499,82093,5,602,0,0,0,3285,"第10賽季水晶衝突：鑽石"
165,192498,82093,5,603,0,0,0,3286,"第10賽季水晶衝突：白金"
166,192497,82093,5,604,0,0,0,3287,"第10賽季水晶衝突：黃金"
167,192496,82093,5,605,0,0,0,3288,"第10賽季水晶衝突：白銀"
168,192495,82093,5,606,0,0,0,3289,"第10賽季水晶衝突：青銅"
169,192956,82093,3,567,0,0,0,2305,"友好部族任務：瓦努族"
170,192957,82093,3,568,0,0,0,2306,"友好部族任務：骨頜族"
171,192958,82093,3,569,0,0,0,2307,"友好部族任務：莫古利族"
172,192722,82093,3,572,0,0,0,2252,"艾奧傑亞神話：哈羅妮"
173,192723,82093,3,572,0,0,0,2253,"艾奧傑亞神話：梅茵菲娜"
174,192724,82093,3,572,0,0,0,2254,"艾奧傑亞神話：沙利亞克"
175,192725,82093,3,572,0,0,0,2255,"艾奧傑亞神話：妮美雅"
176,192726,82093,3,572,0,0,0,2256,"艾奧傑亞神話：利姆萊茵"
177,192727,82093,3,572,0,0,0,2257,"艾奧傑亞神話：奧修昂"
178,192728,82093,3,572,0,0,0,2258,"艾奧傑亞神話：比爾格"
179,192729,82093,3,572,0,0,0,2259,"艾奧傑亞神話：拉爾戈"
180,192730,82093,3,572,0,0,0,2260,"艾奧傑亞神話：阿澤瑪"
181,192731,82093,3,572,0,0,0,2261,"艾奧傑亞神話：納爾札爾"
182,192732,82093,3,572,0,0,0,2262,"艾奧傑亞神話：諾菲卡"
183,192733,82093,3,572,0,0,0,2263,"艾奧傑亞神話：阿爾基克"
184,192734,82093,4,574,0,0,0,2402,"多變迷宮：阿羅阿羅島"
185,192720,82093,8,570,0,0,0,2351,"天書奇談"
186,192721,82093,8,571,0,0,0,2352,"幻巧拼圖"
187,192735,82093,7,575,0,0,0,3951,"金碟巨豆中心1"
188,192736,82093,7,576,0,0,0,3952,"金碟巨豆中心2"
189,192737,82093,7,577,0,0,0,3953,"金碟巨豆中心3"
190,192738,82093,7,607,0,0,0,3954,"妖怪手錶"
191,192321,82093,2,681,0,0,0,2163,"毒蛇劍士"
192,192322,82093,2,682,0,0,0,2170,"繪靈法師"
193,192501,82093,10,683,0,0,0,3010,"火山之心"
194,192502,82093,10,684,0,0,0,3011,"機關大殿"
195,192503,82093,5,685,0,0,0,3290,"第11賽季水晶衝突：王者"
196,192504,82093,5,686,0,0,0,3291,"第11賽季水晶衝突：勇者"
197,192505,82093,5,687,0,0,0,3292,"第11賽季水晶衝突：獲獎者"
198,192511,82093,5,688,0,0,0,3293,"第11賽季水晶衝突：水晶"
199,192510,82093,5,689,0,0,0,3294,"第11賽季水晶衝突：鑽石"
200,192509,82093,5,690,0,0,0,3295,"第11賽季水晶衝突：白金"
201,192508,82093,5,691,0,0,0,3296,"第11賽季水晶衝突：黃金"
202,192507,82093,5,692,0,0,0,3297,"第11賽季水晶衝突：白銀"
203,192506,82093,5,693,0,0,0,3298,"第11賽季水晶衝突：青銅"
204,192954,82093,3,694,0,0,0,2302,"友好部族任務：地靈族"
205,192952,82093,3,695,0,0,0,2301,"友好部族任務：風精靈族"
206,192951,82093,3,696,0,0,0,2300,"友好部族任務：蜥蜴人族"
207,192955,82093,3,697,0,0,0,2303,"友好部族任務：魚人族"
208,192953,82093,3,698,0,0,0,2304,"友好部族任務：鳥人族"
209,192662,82093,9,701,0,0,0,1036,"圖萊尤拉1"
210,192663,82093,9,702,0,0,0,1037,"圖萊尤拉2"
211,192664,82093,9,699,0,0,0,1038,"九號解決方案1"
212,192665,82093,9,700,0,0,0,1039,"九號解決方案2"
213,0,0,0,0,0,0,0,0,""
214,0,0,0,0,0,0,0,0,""
215,0,0,0,0,0,0,0,0,""
216,0,0,0,0,0,0,0,0,""
217,0,0,0,0,0,0,0,0,""
218,0,0,0,0,0,0,0,0,""
219,0,0,0,0,0,0,0,0,""
220,0,0,0,0,0,0,0,0,""
221,0,0,0,0,0,0,0,0,""
222,0,0,0,0,0,0,0,0,""
223,0,0,0,0,0,0,0,0,""
224,0,0,0,0,0,0,0,0,""
225,0,0,0,0,0,0,0,0,""
226,0,0,0,0,0,0,0,0,""
227,0,0,0,0,0,0,0,0,""
228,0,0,0,0,0,0,0,0,""
229,0,0,0,0,0,0,0,0,""
230,0,0,0,0,0,0,0,0,""
231,0,0,0,0,0,0,0,0,""
232,0,0,0,0,0,0,0,0,""
233,0,0,0,0,0,0,0,0,""
234,0,0,0,0,0,0,0,0,""
235,0,0,0,0,0,0,0,0,""
236,0,0,0,0,0,0,0,0,""
237,0,0,0,0,0,0,0,0,""
238,0,0,0,0,0,0,0,0,""
239,0,0,0,0,0,0,0,0,""
240,0,0,0,0,0,0,0,0,""
241,0,0,0,0,0,0,0,0,""
242,0,0,0,0,0,0,0,0,""
243,0,0,0,0,0,0,0,0,""
244,0,0,0,0,0,0,0,0,""
245,0,0,0,0,0,0,0,0,""
246,0,0,0,0,0,0,0,0,""
247,0,0,0,0,0,0,0,0,""
248,0,0,0,0,0,0,0,0,""
249,0,0,0,0,0,0,0,0,""
250,0,0,0,0,0,0,0,0,""
251,0,0,0,0,0,0,0,0,""
252,0,0,0,0,0,0,0,0,""
253,0,0,0,0,0,0,0,0,""
254,0,0,0,0,0,0,0,0,""
255,0,0,0,0,0,0,0,0,""
256,0,0,0,0,0,0,0,0,""
257,0,0,0,0,0,0,0,0,""
258,0,0,0,0,0,0,0,0,""
259,0,0,0,0,0,0,0,0,""
260,0,0,0,0,0,0,0,0,""
261,0,0,0,0,0,0,0,0,""
262,0,0,0,0,0,0,0,0,""
263,0,0,0,0,0,0,0,0,""
264,0,0,0,0,0,0,0,0,""
265,0,0,0,0,0,0,0,0,""
266,0,0,0,0,0,0,0,0,""
267,0,0,0,0,0,0,0,0,""
268,0,0,0,0,0,0,0,0,""
269,0,0,0,0,0,0,0,0,""
270,0,0,0,0,0,0,0,0,""
